user_id,time,geo,polarity,subjectivity,wordnouns,hashtags
59929236,2016-05-31 15:56,,0.35,0.55,brexit the movie full film,
391570869,2016-05-31 15:51,,0.0,0.0,"june,youth groups,be",#Brexit
122714443,2016-05-31 15:50,,0.0,0.0,"brits,pick",#Brexit #VoteLeave
2334141415,2016-05-31 15:45,,-0.03125,0.59375,"video,brexit",
3300754264,2016-05-31 15:41,,0.0,0.0,"eu.if,brexit camp winsthen,german.",
1425474888,2016-05-31 15:37,,0.0,0.0,"spécial brexit,nouveau scandale outre-manche,des dizaines de milliers de formulaires officiels de",
4090151716,2016-05-31 15:34,,0.0,0.0,"parodic satirical video,brexit,d9p5k,… pic.twitter",
88153731,2016-05-31 15:32,,0.09375,0.65625,"does,knock-out stages,euro",#bbcnews #skynews #Brexit
494026634,2016-05-31 15:26,,0.11250000000000003,0.6958333333333333,"huge network,watch,video,brexit,ns_source=publicrss20-sa …",#sa #UK #BBC #News #HNN
2449147997,2016-05-31 15:25,,0.1,0.4,compassionate government,#Brexit #StrongerIn
3044930896,2016-05-31 15:21,,0.125,0.5,"ivory tower,professor moody,ordinary folk,brexit",
1310455182,2016-05-31 15:19,,0.2,0.6,"hsbc,brexit",
399652833,2016-05-31 15:16,,0.14583333333333334,0.5625,"video,brexit,eu,phon ...",#technews
243223954,2016-05-31 15:14,,0.0,0.55,"brexit,scrap sensible directives …",
1662135588,2016-05-31 15:12,,0.03333333333333333,0.06666666666666667,"fat,social conscience",#Brexit
2364786337,2016-05-31 15:04,,0.0,0.0,"brexit labour,labour,who",
3093434837,2016-05-31 15:02,,0.0875,0.65,"true,remain,ca n't,brexit",
137112911,2016-05-31 15:00,,0.3499999999999999,0.6666666666666666,"vote,campaign appeals,britnat racism,scotland,uncontrolled immigration,bad thing",#brexit
891059384,2016-05-31 14:56,,-0.5,0.3,"peoples,europe,domino effect",#Brexit #Nexit #Frexit #EU
115779343,2016-05-31 14:52,,0.0,0.0,,#Brexit
2279839391,2016-05-31 14:46,,0.075,0.32499999999999996,"normal,irish border,uk,crochet class,ireland",#Brexit #EUref
118342823,2016-05-31 14:41,,0.0,0.0,"asset,surprise winners,brexit",#startup #Dubai #GCC
1187136625,2016-05-31 14:36,,0.0,0.0,"de,lange arm van diep,anus van,bepaalt politieke beleid .daarom",#Erdogan #Merkel #Turkije #EU #Nexit #Brexit
2276435456,2016-05-31 14:33,,0.0,0.0,"eu,cambridge,university academics,‘grave concern’,brexit,200_cambridge_university_academics_express_grave_concern_over_impact_of_brexit …",
361910577,2016-05-31 14:30,,0.2,0.2,"brexit,brexit",
40439501,2016-05-31 14:27,,0.0,0.0,,#Brexit
37396456,2016-05-31 14:20,,0.0,0.06666666666666667,"trying,brexit,remain,project fear",
430185579,2016-05-31 14:17,,0.375,0.1,"really,know",#BREXIT
191388674,2016-05-31 14:12,,0.0,0.0,"fx,sterling,brexit,fears spook traders",
14931578,2016-05-31 14:08,,0.0,0.0,"move,wetherspoons,pub landlord’s brexit,beer mats |,al murray,are_iosapp_other …",
277125802,2016-05-31 14:05,,0.0,0.0,,#ToryElectionFraud #Brexit
51008541,2016-05-31 13:59,,0.2,0.2,"britain,europe,richer,poorer,brexit,economic pros",
299729334,2016-05-31 13:57,,0.0,0.0,"move,wetherspoons,pub landlord’s brexit,beer mats are_iosapp_other …",
725152240160350211,2016-05-31 13:54,,0.0,1.0,,#Eu #Brexit
1160259043,2016-05-31 13:50,,0.0,0.0,,#Brexit #EUref
125324383,2016-05-31 13:45,,-0.15,0.4,"brexit,roadmap,channel news,asia",
122401315,2016-05-31 13:39,,0.2777777777777778,0.6444444444444445,smuggle people,#smuggle #terrorists #weapons #explosives #brexit
145719144,2016-05-31 13:35,,0.0,0.0,"brexit,are_androidapp_tweet_with_plume …",
1565256427,2016-05-31 13:30,,0.0,0.0,"boris johnson,energy bills,brexit,… pic.twitter",
486776302,2016-05-31 13:29,,-0.35,0.6000000000000001,"germans,good look …",#brexit #Nazis
142835165,2016-05-31 13:23,,0.4,0.8,vote,#brexit
761701370,2016-05-31 13:18,,-0.13333333333333333,0.47222222222222227,"john mcdonnell,khan,public reach-around,cameron,have,principles man",#brexit
580942331,2016-05-31 13:11,,0.0,0.0,man boycott,#Brexit #jdwetherspoon
2829486369,2016-05-31 13:08,,0.0,0.0,"los,geht 's mit,panal,politik",#brexit #bremain #ygdebate16
518205960,2016-05-31 13:03,,0.0,0.0,"referendum votes,eu,june,23. pic.twitter",#UK #Brexit
291621998,2016-05-31 13:01,,0.3485714285714286,0.6919047619047619,"nice,high 50s,right direction",#Brexit #VoteLeave
440731538,2016-05-31 12:58,,0.0,0.0,"eurosceptic,remain’s,brexit",
21475930,2016-05-31 12:52,,0.25,0.5,"will,political upheaval,latest guardian,poll shows,uk,brexit",
3588982636,2016-05-31 12:48,,0.22857142857142856,0.44523809523809527,"brexit,sort,ca n't",
2801638303,2016-05-31 12:45,,-0.07142857142857142,0.14285714285714285,"bremain,brexit,wine,cheese rsvp,spaces pic.twitter",#nextGen
54517726,2016-05-31 12:40,,0.1,0.7,"wow,complete sense,nothing",#brexit
937019478,2016-05-31 12:36,,-0.25,0.4,"albania,role model,uk,eu,small,albanians",#Brexit #Gove
379729120,2016-05-31 12:29,,-0.3045454545454545,0.6181818181818182,"sadiq khan london’s,new mayor,david cameron find,cause fighting brexit",
1026856945,2016-05-31 12:25,,0.03333333333333333,0.4666666666666666,"gbpusd swing,highlights camp,big guns,obama",#remain #brexit
10276702,2016-05-31 12:22,,-0.78125,0.5,eu,#LeaveEU #Brexit
864663744,2016-05-31 12:15,,0.5,1.0,brexit,
2785277219,2016-05-31 12:11,,0.5,0.5,"top tories,brexit,bha summit,conservative",
474910079,2016-05-31 12:09,,0.0,0.0,"uk,brexit guardian,poll reveals",#Brexit #Ukref #eudk #eupol
118736440,2016-05-31 12:02,,0.25,0.3333333333333333,"icm,% lead,may",#EUref #StrongerIn #Brexit
720569952550449152,2016-05-31 12:00,,0.0,0.0,"electoral commission contacts,uk",#UKElection #Brexit #ElectoralCommission #Referendum
140475688,2016-05-31 11:58,,-0.16666666666666666,0.4523809523809524,"uk,global terms",#Brexit
2259585476,2016-05-31 11:48,,0.0,0.0,"uk,brexit guardian,poll reveals,phone,online survey shows",
703813546539294720,2016-05-31 11:45,,0.0,0.0,"lobbying,brexit,pollution,ion-and-climate-change-dont-stop-at-borders-our-environment-needs-the-eu… ...",#climatechange
15778426,2016-05-31 11:41,,0.0,0.0,"sterling,poll shows rise,brexit",#block
3309139420,2016-05-31 11:37,,0.26666666666666666,0.5166666666666667,"interest rates,boe",#Brexit
3091720035,2016-05-31 11:32,,0.05000000000000001,0.32222222222222224,"young people debate,eu,brexit,general electio ...",
70343515,2016-05-31 11:30,,0.0,0.0,"ehemaliger,arbeit,pensionen iain duncan smith mp,mit einem,plädoyer",#ygdebate16 #Brexit
402370560,2016-05-31 11:27,,0.0,0.0,"vat,bogus £350m,nhs,cornwall,wales,cumbria",#Brexit
1278387602,2016-05-31 11:20,,0.0,0.0,"jan-werner müller,brexit,european project,multiple crises,rner- …",#LRB
3136408804,2016-05-31 11:14,,0.0,0.0,"will,rt-our-approach-to-the-environment… pic.twitter",#Brexit
92653916,2016-05-31 11:10,,0.13333333333333333,0.35555555555555557,"brexit,eu,low energy",
2816681862,2016-05-31 11:10,,0.0,0.0,"will brexit,expert view,end-pound-crashing-how-8083607 … pic.twitter",
364243220,2016-05-31 11:03,,0.0,0.0,"dax,verschnauft nach,rally,unsicherheit,sachen brexit,zinswende",
21351506,2016-05-31 11:01,,0.3,0.5833333333333334,"older,brexit",
2540379048,2016-05-31 10:57,,0.4333333333333333,0.7333333333333333,"eu,princess theatre,torquay,hoping",#Leave #Brexit
1340112085,2016-05-31 10:54,,0.13636363636363635,0.45454545454545453,"pound,brexit",
195699945,2016-05-31 10:51,,0.0,0.0,"ids,event pic.twitter",#Brexit #euref
257654076,2016-05-31 10:49,,0.13636363636363635,0.45454545454545453,"brexit,polls shows 'leave,gbp",#trading #forex
3362016513,2016-05-31 10:44,,0.0,0.0,"uk,brexit guardian,poll reveals,… pic.twitter",
2863728977,2016-05-31 10:38,,0.0,0.0,"sterling,vs dollar,show 'leave",#Brexit #EUref
2878469108,2016-05-31 10:35,,0.0,0.0,"seba,ss seb,outlook,brexit,chinese debt,enskilda bank",#SKANDINAVISKA #STOXX600
2279091664,2016-05-31 10:32,,0.0,0.0,,#Brexit #VoteLeave #Brexitattiffanys
4179854242,2016-05-31 10:29,"East, England",0.0,0.0,king 's,#research #Brexit
29741914,2016-05-31 10:20,,0.1,0.55,"brexit,uk,green directives",
44346358,2016-05-31 10:14,,0.1,0.5916666666666667,"msm,loud",#Brexit
593488489,2016-05-31 10:09,,-0.1,0.1,sums,#TheClash #Brexit #VoteLeave
338317842,2016-05-31 10:04,,0.029365079365079344,0.4301587301587302,"must,must",#UK #BREXIT
951813487,2016-05-31 10:00,,-0.25,0.4,"tory,eu,small taxes,eu",#Tories #Brexit #Remain
4565666362,2016-05-31 09:51,"Richmond, London",0.0,0.0,"ivl9e,sns=tw …,madness",#brexit #VoteLeave #VoteRemain
141137711,2016-05-31 09:50,,0.05000000000000002,0.5,"brexit,businesseurope,video",#TTIP
705649854723203072,2016-05-31 09:45,,0.0,1.0,,#remain #strongerin #voteleave #leaveeu #brexit #EUreferendum
481011796,2016-05-31 09:36,,0.0,0.0,"eu,referendum poll tracker,britain,brexit,uk,europe,u-referendum-poll-tracker-uk-7699714 …",
62074058,2016-05-31 09:29,,0.0,0.0,… pic.twitter,#Brexit
4034890894,2016-05-31 09:25,,0.0,0.0,,#TunbridgeWells #VoteLeave #Brexit #leveeu
287628232,2016-05-31 09:21,,0.65,0.7,"costs fly,day-31-may-2016-school-contributions-fly-tipping-brexit-jutland …",#Tuesdays #CorkToday #Podcast #Brexit #Jutland100
160926944,2016-05-31 09:18,,0.0,0.0,"wondering,brexit",
2974994447,2016-05-31 09:15,,0.0,0.0,"three,eu,brexit",#Brexit
220387693,2016-05-31 09:10,,0.1,0.3333333333333333,"elderly female voters,june",#Brexit
92546328,2016-05-31 09:05,,0.2,0.2,economic case,#Brexit #EU
387768429,2016-05-31 08:58,,0.0,0.06666666666666667,"poll,brexit,eu,public fears",
283768289,2016-05-31 08:55,,-0.09999999999999999,0.27499999999999997,"eu,economic consensus,brexit",
542913341,2016-05-31 08:48,"Ealing, London",0.0,1.0,"regardless,massive companies,eu referendum",#StrongerIn #Brexit
114181419,2016-05-31 08:45,,0.0,0.0,"britain’s got talent,ofcom,simon cowell’s,brexit,tains-got-talent- … pic.twitter",
4842302873,2016-05-31 08:41,,-0.434375,0.653125,"hate speech,broad term,hate speech",#Brexit #EURef
727889628,2016-05-31 08:35,,0.35000000000000003,0.45,"shame,sugar,huge success,eu vote brexit",
403647191,2016-05-31 08:28,,0.0,0.0,"pub,jd wetherspoon,issues beer mats theguardian,… pic.twitter",#BrExit #VoteLeave
518425383,2016-05-31 08:26,,-0.15625,0.39375,"really,britain,tim martin",#brexit
2840378924,2016-05-31 08:20,,-0.4,1.0,"wetherspoon’s brexit,beer mats pic.twitter",
19062754,2016-05-31 08:15,,0.09999999999999999,0.47500000000000003,shit club,#Brexit
235124996,2016-05-31 08:11,,0.6,1.0,"ca n't,own",#brexit
587436299,2016-05-31 08:03,,0.0,0.0,"pound blitzed,brexit odds,may,capital",
293408145,2016-05-31 08:00,,0.5,0.5,"want,brexit,economist",
773391421,2016-05-31 07:57,,0.0,0.0,"brexit,art market,apollo magazine",
525133847,2016-05-31 07:48,,0.0,0.05,"sir hugh orde,uk,terror threats",#Brexit
108676084,2016-05-31 07:41,,0.3333333333333333,0.5666666666666668,"eu,england,botham,beefy,well,cs-eu-referendum-36413695 …",#Brexit #BBC
117376183,2016-05-31 07:39,,-0.5,0.3,"found,eu-accounting,eu-idiots,backfires …",#Brexit
130110149,2016-05-31 07:33,,-0.375,1.0,"i’m,massive wetherspoons fan,they’re pro- brexit,exams feeling",
23011051,2016-05-31 07:29,,0.0,0.0,"pa,twitter,eu,referendum debate are_iosapp_other …",#Brexit
1209557634,2016-05-31 07:25,,-0.22499999999999995,0.27166666666666667,"eth brexit,eu,foreign minister,brexit,bad impac ...",
235124996,2016-05-31 07:18,,-0.3,0.5,"uk,market’,homosexual paedophile,prime minister… out",#Brexit
701763739259949056,2016-05-31 07:12,,-0.15,0.35,"eu,economic consensus,brexit",
14418061,2016-05-31 07:11,,0.0,0.0,brexit,
705649854723203072,2016-05-31 07:07,,-0.16666666666666666,0.8055555555555555,"tusk,obsessed,integration ...,wakeup,articleid=65506535 …",#strongerin #voteleave #brexit
2344222110,2016-05-31 07:03,,0.0,0.0,"have,brexit,steve",
709690251422404608,2016-05-31 06:58,,0.07714285714285714,0.3271428571428571,"british people,british people",#Brexit
46410569,2016-05-31 06:53,,0.0,0.5333333333333333,"brexit,old school tie,brit,tech world",#Tech #News #Coding
2829207076,2016-05-31 06:49,,0.0,0.0,fer-brexit- …,#Brexit #EUreferendum
4498741403,2016-05-31 06:45,,0.0,0.0,"sadiq khan,david cameron fighting brexit obamasneaksmassmuslimstousa unvetted+illness,criminal >,weneedtrumpnow",
222045851,2016-05-31 06:37,,0.0,0.0,"wat dan,heldere,uitleg van van eerste 24u tot",#Brexit
50640969,2016-05-31 06:34,,0.825,0.475,"i’ve,rt",#Brexit
2231199386,2016-05-31 06:32,,-0.25,0.15,"brexit,european union",
1381832377,2016-05-31 06:25,,0.2,0.1,"jd wetherspoon,brexit,imf,beer mats,yeah",
615123844,2016-05-31 06:20,,0.4000000000000001,0.9,"timmy mallet,eu,roland rat,trade routes",#Brexit
249750606,2016-05-31 06:15,,-0.3,0.1,"brexit,statistics,campaign independent.co",
798915649,2016-05-31 06:11,,0.15000000000000002,0.85,"proudly,june",#Brexit #VoteLeave
86796377,2016-05-31 06:09,,-0.9,1.0,"brits,appalled disgusted,brexit postal ballot",
284992262,2016-05-31 06:03,,0.25,0.25,"labour,mps,remain,party backs,brexit",
608033428,2016-05-31 05:59,,-0.6,0.9,"stephen hawking,trump,'s popularity,brexit,spells disaster,ocid=st …",
19346439,2016-05-31 05:56,,0.3,0.75,"bollocks,brexit",
3174036887,2016-05-31 05:51,,-0.0638888888888889,0.17743055555555554,"dont,eu,uk",#remain #Brexit
2601617044,2016-05-31 05:49,,0.55,0.75,,#Gove #brexit #VoteRemain
237300304,2016-05-31 05:45,,0.0,0.0,"brexit talent drought,eu,travel industry",
289148078,2016-05-31 05:40,,0.0,0.0,brexit says michael gove,
353827173,2016-05-31 05:33,"Harrow, London",0.5,0.7,,#Brexit #remain
720248440140115968,2016-05-31 05:30,,0.125,0.45,"europe’,sajid javid",#businesses #Business #Brexit
304861372,2016-05-31 05:25,,0.0,0.0,"osborne,vote,'fantasy economics,axe fuel,vat,guardian,world news,brexit",
4136363086,2016-05-31 05:22,,0.0,0.0,"leaveeuofficial,rt worthog117,trafalgar square pic.twitter,trafalgar square …",#Brexit #Brexit
60578495,2016-05-31 05:15,,0.4000000000000001,0.9,"overnight,huge delays,waiting",#Cameron #VoteLeave #Brexit #EU
248650650,2016-05-31 05:12,,0.1,0.1,"brits,christian principles,sharia,vote brexit",
55800992,2016-05-31 05:07,,-0.6,0.9,"trump,'s popularity,brexit,spells disaster,stephen hawking,ca n't",
145468400,2016-05-31 05:03,,-0.6,0.9,"trump,'s popularity,brexit,spells disaster,stephen hawking,are_iosapp_other …",
2914312948,2016-05-31 04:56,,0.55625,0.475,"thanks pete,brexit,great relief",
12588712,2016-05-31 04:50,,-0.1875,0.5,britain,#Brexit
67879486,2016-05-31 04:45,,0.0,0.0,"blood,walls breitbart,… pic.twitter",#Remain #LeaveEU #Labour #UKIP #Brexit #Cameron #Tories
1016065436,2016-05-31 04:42,,0.1392857142857143,0.3821428571428572,"david cameron,'s pledges,britain,full access,brexit,c ...",
57078114,2016-05-31 04:35,,-0.8,1.0,,#brexit
133170653,2016-05-31 04:30,,0.0,0.0,"hear,britain,eu,financial standpoint,jun",#Brexit
18309539,2016-05-31 04:28,,0.4666666666666667,0.6666666666666667,tory mps,#Brexit
705601395282546690,2016-05-31 04:23,,0.0,0.0,"leaveeuofficial,rt,pub,jd wetherspoon,brexit,beer mats,pub,jd weth…",
2382582795,2016-05-31 04:14,,0.0,0.0,st andrews mmxvi,#UKIP #BCFC1875 #Brexit
426005808,2016-05-31 04:12,,0.0,0.0,"carolyn leckie,alex salmond,brexit",#indyref
4817988539,2016-05-31 04:06,,0.0,0.0,"courage standup,fight,feature=share …",#Courage #Britain #USA #BREXIT
843691274,2016-05-31 04:01,,0.0,0.0,"arguments remind,nutella,health food cos",#borisjohnson #brexit #fail
437562870,2016-05-31 03:53,,-1.0,1.0,"focus,kremlin,style power base,brussels,europe,anti,totalitarianism,bs.last",#Brexit
761965519,2016-05-31 03:51,,0.0,0.0,"options,brexit",
54955991,2016-05-31 03:46,,0.0,0.0,"chaos awaits besieged cameron,matter,brexit",
25264158,2016-05-31 03:40,,0.26666666666666666,0.4666666666666666,"english,boris-johnson-break-up-britain-independent-scotland-nicola-sturgeon-dismantle-commonwealth-a7056181.html …",#Brexit
364272215,2016-05-31 03:37,,0.0,0.1,"big business,weatherspoons,big businesses,eu",#projectfear #Brexit
707529876744638464,2016-05-31 03:30,,0.0,0.0,"lee,t-shirt",#Brexit #NannyState
720098948736790528,2016-05-31 03:26,,0.8,0.75,"thomas jefferson quote,eu",#VoteLeave #LeaveEU #Europe #euref #leave #Brexit #Dexit #Nexit
1280976728,2016-05-31 03:18,,0.0,0.0,"prioritise refugees,eu,gove,.nothing stops,uk,2take refugees",#Brexit #Euref
636384225,2016-05-31 03:16,,0.0,0.0,"michael gove,eu,vat",#tampontax #brexit
18878884,2016-05-31 03:06,,0.0,0.0,"brexit,lbc,pavlovian,can,finish",
103065157,2016-05-31 03:01,,0.3125,0.2,sugar,#Brexit
302476966,2016-05-31 02:59,,-0.0625,0.05,cameron,#BREXIT #UKIP
994169114,2016-05-31 02:49,,0.0,0.0,"weedkiller,brexit,uk,glyphosate",
141137711,2016-05-31 02:45,,0.05000000000000002,0.5,"businesseurope,general |,watch video",#Brexit
31425001,2016-05-31 02:35,,0.5,1.0,"creative,brexit,'a disaster,stephen hawking",
2365368334,2016-05-31 02:26,,0.1,0.05,opinion ..,#brexit
46119095,2016-05-31 02:20,,-0.16875,0.44999999999999996,"hawking,'s brighter,average lightbulb,brexit",
2399720232,2016-05-31 02:14,,0.0,0.0,,#Brexit #property
2366034324,2016-05-31 02:05,,0.0,0.0,"brexit cut,westminster",#GMB
54598058,2016-05-31 01:58,,0.0,0.0,"στίβεν χόκινγκ κατά τραμπ και,brexit,θα είναι καταστροφικό και για την επιστήμη",
185321964,2016-05-31 01:48,,-0.6,0.9,"stephen hawking,trump,'s popularity,brexit,spells disaster are_androidapp_tweet …",
