,tweet_id,user_id,time,geo,location,text,hashtags
2375,733865390103625728,3350484328,2016-05-20 23:41,,"Sandton, South Africa","U.S., Japan FX row overshadows G7 meeting; leaders eye Brexit threat: * U.S. Lew warns Japan Aso against comp... ",
2376,733859870894624768,3507624377,2016-05-20 23:20,,"40.750482, -73.993378","UK Officials Argue ' Brexit ' Effects on Housing Prices, Health Care, Immigration  wsj. fficials-argue-brexit-effects-on-housing-prices-health-care-immigration-1463778000 …",
2377,733856112185839616,21463400,2016-05-20 23:05,,New York City,"Fed won't move before Brexit vote, says  ",
2378,733847830029205504,109974397,2016-05-20 22:32,,London,Brexit a 'lose-lose situation' for house prices and mortgage rates - osborne - Daily Mail ,
2379,733843982875164672,4772357959,2016-05-20 22:16,,,"Unfortunately it takes all kinds, life's like that, BREXIT   …",
2380,733839746040926209,2924971587,2016-05-20 22:00,,Nationwide ,Osborne says Brexit to hit house prices  bbc.co. 36344425sa-ns_mchannel=rss&amp;ns_source=PublicRSS20-sa …,#sa
2381,733835624902365185,124954559,2016-05-20 21:43,,"Charlotte, NC","Exclusive Brexit Poll Update: Should You Trust the Polls?: The price a ction in sterling, which rose sharply ... ",
2382,733829233072431104,494981827,2016-05-20 21:18,,,"Cameron's OUT if Britain votes for Brexit , says Farage  skybondinfotech.",
2383,733826394711412737,1404087277,2016-05-20 21:07,,"St Helens, Tasmania",Post- Brexit EU trade deals 'extremely difficult': Osborne | Bangkok Post: news  bangkokpost.  …,
2384,733821019618725889,2054101,2016-05-20 20:45,,San Francsico, The bookies were odds on for David Miliband being PM at last Election. So I won't take these odds too seriously. Brexit,#Brexit
2385,733815573969260545,309663173,2016-05-20 20:24,,London,London Sociaty Gordon Brown: Young Must Vote Against Brexit - Newsweek ,#London #Sociaty
2386,733813883572387842,3235220435,2016-05-20 20:17,,United Kingdom,(via  ) Brexit Breakdown: week 3 - The former mayor of London has been at the forefront of the ne... ,
2387,733809557168787457,1418872208,2016-05-20 20:00,,,Osborne says Brexit to hit house prices  bbc.co. 36344425sa-ns_mchannel=rss&ns_source=PublicRSS20-sa …,#sa
2388,733804954046091264,713375890,2016-05-20 19:41,"Dudley, England",,Brexit could reduce house prices! Good perhaps my kids can then afford one,
2389,733803339234807808,257088949,2016-05-20 19:35,,deutscher Sprachraum,"Brexit - House prices face 18% hit if Britain quits EU, says George Osborne ",#Brexit
2390,733799557084119040,730929929441939456,2016-05-20 19:20,,,"Benedict Cumberbatch, what do you know when it comes to Brexit ? - The Independent ",
2391,733796747663835136,720098948736790528,2016-05-20 19:09,,"Norwich, England",IAIN DUNCAN SMITH - NO MORE BULLSHIT FROM OSBORNE ! VoteLeave LeaveEU leave Brexit EUref StrongerIn remain pic.twitter.,#VoteLeave #LeaveEU #leave #Brexit #EUref #StrongerIn #remain
2392,733795598214651904,2925232654,2016-05-20 19:04,,,CBI urges businesses to teach staff about Brexit  pic.twitter.,
2393,733792877143298048,2294346680,2016-05-20 18:53,,London,Uncertainty in the property market gives rise to the Brexit clause ,
2394,733790203182211073,373683618,2016-05-20 18:43,,Ottawa,.  : It's a decision for the British people to take & it's important they understand what it's all about pnpcbc Brexit,#pnpcbc #Brexit
2395,733788143699300352,109974397,2016-05-20 18:35,,London,"Brexit would hit house prices, says Osborne - BBC News - BBC News Brexit would hit house prices, says Osborne B... ",
2396,733786536416796672,23186695,2016-05-20 18:28,"Leeds, England","Leeds, West Yorkshire",EU about to collapse - UK must get out before we are part of its creditors package BREXIT cannot come soon enough,
2397,733784766894465024,4703820421,2016-05-20 18:21,,"England, United Kingdom",Greece is in real trouble. The EU is in too deep. This could be the beginning of the end. Brexit to abandon ship   …,#Brexit
2398,733782374471729152,930090542,2016-05-20 18:12,,,Woman branded 'bigot' by Gordon Brown backs BREXIT in passionate attack on EU ,
2399,733780892221616128,1704300168,2016-05-20 18:06,,Nationwide,"Brexit would hit house prices, says Osborne - Inflated prices only good for multi home owners like MPs.  bbc.co. 36344425 …",
2400,733778168209891328,286888215,2016-05-20 17:55,,"Wales, United Kingdom",Just the immigration issue alone is a good enough reason for me to VoteLeave . We need a controlled & measured immigration system Brexit,#VoteLeave #Brexit
2401,733775713401221120,410988073,2016-05-20 17:45,,Close to the river,"Brexit would hit house prices, says Osborne There'll be plagues of frogs and locusts too  bbc.co. 36344425 …",
2402,733775583713320961,593741888,2016-05-20 17:45,"Tottenham, London","London, UK", has found a sane Brexit advocate in Labour MP johnmills .  conducting a higher level discussion than usual for bbc,#Brexit #Labour #johnmills #bbc
2403,733773185661837312,152964686,2016-05-20 17:35,,Chicago,"House prices face 18% hit if Britain quits EU, says George Osborne: Chancellor predicts Brexit would cause a... ",
2404,733771723699552256,239996081,2016-05-20 17:29,,England,The NHS budget black hole is £2.5billion. The net cost of UK's EU membership in 2015 was £8.5billion. Brexit = no brainer.,#NHS #Brexit
2405,733770898952572928,3332617989,2016-05-20 17:26,,"North East, England",  a crash is coming anyway but I have no doubt itl hit faster and be deeper with brexit,
2406,733769683447468033,481011796,2016-05-20 17:21,,UK., express.co. /alex-salmond-brexit-trigger-scottish-independence-two-years … Alex Salmond: Brexit could trigger Scottish independence in TWO YEARS,
2407,733768191898484742,2729601457,2016-05-20 17:15,,Manchester,"Woman on  asked why she will definitely VoteLeave : ""We've just gotta get back to normal"" well informed argument... Brexit",#VoteLeave #Brexit
2408,733767657984425984,2968679963,2016-05-20 17:13,,,UKIP launches Brexit battle bus: UKIP euro-skeptic leader Nigel Farage launched his party's so-... ,
2409,733766752794988545,54962172,2016-05-20 17:10,,"North West, England",I am voting brexit . I'm not against hanging either. I don't think net worth should be a factor. Politicians first.  …,#brexit
2410,733765639215648768,155197668,2016-05-20 17:05,,"London, England",Must watch! Paxman did great work!  bbc.co.  … Brexit VoteLeave Please RT!,#Brexit #VoteLeave
2411,733763990992650240,816443881,2016-05-20 16:59,,Staffordshire,The British people will shape Britain's future not all you lazy MPs   Brexit   …,#Brexit
2412,733761100332814336,31929631,2016-05-20 16:47,,"Del Mar, CA","‘ Brexit ,’ a Feel-Good Vote That Could Sink Britain’s Economy ",
2413,733758464783208448,730736334252474368,2016-05-20 16:37,,Great Britain and Global,Is the EU a corporatist racket?  VoteRemain so it's StrongerIN for the FATCATs EURef Brexit  theguardian. …,#EU #VoteRemain #StrongerIN #EURef #Brexit
2414,733756514645737472,222556688,2016-05-20 16:29,,,  Utterly self centred pricks. After BREXIT their so called work should be vetoed.,
2415,733755348989796353,66849843,2016-05-20 16:24,,Chicago IL (USA),Authors Join Fight Against Brexit  (via  ),
2416,733753520709640196,35441122,2016-05-20 16:17,,United Kingdom | United States,You ever been in a bank and had a jumped up Assistant Manager try to yell at you? Junck-Off you twatt! Brexit Plz   …,#Brexit
2417,733750341360078849,409188254,2016-05-20 16:04,,,"NATO is preparing hidden occupation of UK in case of Brexit , Russia's analyst reveals  nato-mogut-okkupirovat-velikobritaniyu … LeaveEU vote",#Brexit #LeaveEU #vote
2418,733748063534096384,436429668,2016-05-20 15:55,,Tokyo,G-7 finance officials see Brexit as top risk  pic.twitter.,
2419,733747269468590084,719483714196123648,2016-05-20 15:52,,"Swansea, Wales",If DavidCameron is against it then it must be good for the rest of us DodgyDave EU EUref Brexit LeaveEU   …,#DavidCameron #DodgyDave #EU #EUref #Brexit #LeaveEU
2420,733744741548994560,13339612,2016-05-20 15:42,,Zurich Switzerland,Delivering Brexit : Can BRIC Nations Compensate UK For EU Split? ,
2421,733742455183540225,182366037,2016-05-20 15:33,,"England, United Kingdom",    You won't be on your own Hun! Can't wait to wave them crooks GoodbyeBrexit LeaveGO!,#Brexit #Leave #GO
2422,733740367296749568,2149437525,2016-05-20 15:25,,,Vote Leave - Lord Owen Gives Speech On BREXIT  youtube. 9Spks&feature=share …,
2423,733737342737977344,554504118,2016-05-20 15:13,,,"Usa, Russia, China thanks for VoteLeave brexit",#VoteLeave #brexit
2424,733736058291118080,520868242,2016-05-20 15:08,,IG: @reel.29, straitstimes. -will-not-make-britain-the-singapore-of-europe … Brexit MustReadEeaEUEuropeUkBritainEconomyWorld,#Brexit #MustRead #Eea #EU #Europe #Uk #Britain #Economy #World
2425,733733631848550401,22481472,2016-05-20 14:58,,"Notting Hill, London","Please don't threaten us Brits, Mr Juncker. Unless you actually want us to Brexit .  telegraph.co.  …",#Brexit
2426,733731779564175364,16558943,2016-05-20 14:51,,"Westminster, London"," Don't know what they expect He's a joke but it reinforces difficulty in getting ""land of milk & honey"" trade deals post BREXIT",
2427,733730092128608258,2252017892,2016-05-20 14:44,,Uk,Brexit - changing our language:  6:The MAN OF THE PEOPLE Sources- Oxford dictionary vs Brexit man pic.twitter.,#Brexit #6
2428,733729462815199233,1125937411,2016-05-20 14:41,,Southampton/ Isle of Wight,"After Brexit UK students will still be able to work & study in the EU,the Erasmus programme includes non EU nations pic.twitter.",
2429,733727534710456320,302591092,2016-05-20 14:34,,,    you don't think when diagnosing a medical emergency you need to speak good English Brexit,#Brexit
2430,733724457274101760,579107222,2016-05-20 14:21,"Sheffield, England","Wigan, England","  hahahaha this guy has to be fishing Stu, he's literally taking the piss with his lack of argument brexit x",#brexit
2431,733723301856608258,3177406031,2016-05-20 14:17,,"Cannock Chase, England","EUref ARE YOU READY FOR YOUR KIDS TO COPE WITH UP TO FIVE MILLION MORE, MOSTLY ISLAMIC, IMMIGRANTS? NO? BREXIT   …",#EUref #BREXIT
2432,733720924059512832,347936156,2016-05-20 14:07,,UK,"Brexit will severely damage insurance market, predict bosses | Solicitors Journal ",
2433,733719591634010113,712295183589777408,2016-05-20 14:02,,Cyprus ,  Just like George and Nigel. Left and Right bending over to show you their Brexit . UKIP,#Brexit #UKIP
2434,733717207222456321,479025650,2016-05-20 13:53,,London,What's the Brexit debate doing to the economy? Come to  report launch:  pic.twitter.,#Brexit
2435,733715771797430273,2352123547,2016-05-20 13:47,,"London, UK","Heatherwick, Chipperfield and Adjaye among high-profile architects and designers opposing Brexit ",
2436,733713356759158785,701479388299337728,2016-05-20 13:37,,Ireland,British Referendum on Brexit : Awareness of the construct’s Nazi Roots Becoming Mainstream |   ,#Brexit
2437,733711213931200512,22651885,2016-05-20 13:29,,"London, England", this should be the positive message for  and  Also Brexit VoteLeave,#Brexit #VoteLeave
2438,733709597672886272,27931710,2016-05-20 13:22,Canada,"Toronto, Ontario",Today  TWTH :  CRF Recall:  Trump NRA ;  longweekend Lyme disease;  Mulroney Brexit,#TWTH #CRF #Trump #NRA #longweekend #Brexit
2439,733707935843528704,301847117,2016-05-20 13:16,,London,We've had ProjectFear now it's time for ProjectThreat as prize prick Juncker threatens UK if we leave. Brexit  dailymail.co.  …,#ProjectFear #ProjectThreat #Brexit
2440,733705129535373313,21330593,2016-05-20 13:05,,Suffolk,This luvvies’ letter warning against Brexit isn’t worth the paper it’s written on  uvvies-letter-warning-against-brexit-tells-us-nothing…,
2441,733702925298569216,2560611382,2016-05-20 12:56,,"Lizard,  Cornwall,  England.",Continued EU uncontrolled migration into Britain means fewer homes available and higher rents for British workers TakeControl VOTE Brexit,#TakeControl #Brexit
2442,733702442131554304,379851447,2016-05-20 12:54,,London UK,"The EU was HITLER'S idea and it proves Germany WON the Second World War,  EU brexit referendum voteleave 1",#EU #brexit #referendum #voteleave
2443,733700420342841344,379851447,2016-05-20 12:46,,London UK,"EU has HELD BRITAIN BACK , membership doesn't help us at all  EU brexit referendum voteleave 5",#EU #brexit #referendum #voteleave
2444,733698312684089345,438510365,2016-05-20 12:38,,,"HA! what a surprise, not ( sarcasm off ) what do they expect? , 50% of muslims live in and around London Brexit   …",#Brexit
2445,733696967818252289,906367542,2016-05-20 12:32,,,US agenda causing divergence from Russia EU foreign & defence policy ambitions dangerous in this context Brexit  33696482340130817 …,#Brexit
2446,733694638435995648,112413126,2016-05-20 12:23,"Romford, London",, He's right we can't expect any favours. They have none to give us any way. We upon Brexit will have the power over Favours.,
2447,733692501140328449,720098948736790528,2016-05-20 12:14,,"Norwich, England",HEY BREXITEERS ! YOUR BUS TO FREEDOM IS HERE ... VoteLeave LeaveEU Remain StrongerIn EUref Brexit bus EUref pic.twitter.,#VoteLeave #LeaveEU #Remain #StrongerIn #EUref #Brexit #bus #EUref
2448,733690291803279364,122389904,2016-05-20 12:06,,,"Here, newspapers talk abt Brexit . Brexit Tweet your Vote British Friends of Twitter",#Brexit
2449,733689445510189056,3017478227,2016-05-20 12:02,"City of London, London",worldwide,GDPR and BREXIT .....something to be worried about?? GDPR Infosec WinC,#GDPR #Infosec #WinC
2450,733686981687803905,297443753,2016-05-20 11:53,,"England, Great Britain.",Sherlock and Dr. Watson weigh in on Brexit : The campaign to keep Britain in the European Union just got...  (CNN),
2451,733686743392641024,25049056,2016-05-20 11:52,,Paris,Brexit Britain would be treated as an outsider: Juncker ,
2452,733684252097826816,379851447,2016-05-20 11:42,,London UK,Petition: BBC: David Cameron To Debate Nigel Farage Live On TV  EU brexit referendum voteleave,#EU #brexit #referendum #voteleave
2453,733681264021114880,702185705091571712,2016-05-20 11:30,,"London, England", Has a Labour supporter I want out so Brexit,#Brexit
2454,733680904015597569,62768989,2016-05-20 11:28,,"London, England",Brilliant advertising  against Brexit Fly home to vote StrongerIn pic.twitter.,#Brexit #StrongerIn
2455,733678430986731520,2879883826,2016-05-20 11:19,,"London, England",Very important and intelligent commentary on why the UK should remain in the EU by Christopher Coker:  tandfonline.  … Brexit,#UK #EU #Brexit
2456,733676887222915074,875292078,2016-05-20 11:12,,"New York, USA",Brexit could cost British economy £100 billion: study  UE4 STEAM GIVEAWAY unity3d gamedev indiedev,#UE4 #STEAM #GIVEAWAY #unity3d #gamedev #indiedev
2457,733675562825187329,455264233,2016-05-20 11:07,,London,Brexit will give us back £50 billion -  britainfirst. ve-us-back-50-billion… pic.twitter.,
2458,733673667138342913,3399041795,2016-05-20 11:00,,"Suffolk, England","Keep churning out this vacuous  trash, it's adding to Brexit support. BetterOffOut UK goes global   …",#Brexit #BetterOffOut #UK
2459,733672716893478912,721992744210550784,2016-05-20 10:56,,Our mission is global peace. ,Leave the EU? Then Scotland will leave Britain! Salmond sends Brexit warning  rt. it-uk-scotland-independence…,
2460,733671073691095041,708736092267274241,2016-05-20 10:49,"North East, England","North East, England",The best thing to do is to leave VoteLeave Brexit,#VoteLeave #Brexit
2461,733669184052338688,3815995399,2016-05-20 10:42,,,business retail Ryanair is being accused of breaching bribery laws with its ' Brexit special' promotion  businessinsider. gate-ryanairs-brexit-offer-2016-5 …,#business #retail
2462,733666029990109185,4120430787,2016-05-20 10:29,,Worldwide,"International Business|' Brexit ,' a Feel-Good Vote That Could Sink Britain's Economy - New York Times  manufacturing",#manufacturing
2463,733665267243487232,381416579,2016-05-20 10:26,,Shepherds Bush,"Brexit briefing Anne Ashworth in the Times examines what the EU referendum could mean for house prices, saying... ",
2464,733663870435397632,3031064549,2016-05-20 10:21,,Sussex,"LLOYDS Insurance CEO - Inga Beale - declares that 80% of business is OUTSIDE EU, Radio4 20th May VoteLeave , BBC , brexit , No2EU labour",#VoteLeave #BBC #brexit #No2EU #labour
2465,733661205089374208,710807087,2016-05-20 10:10,,Brussels,Douglas Carswell kneels for a photo with a bunch of Little Englanders. Brexit VoteLeave   …,#Brexit #VoteLeave
2466,733659310203514881,3804645499,2016-05-20 10:03,,"Tucson, AZ","Explaining ‘ Brexit ,’ Britain’s Vote on European Union Membership - The New York Times ",
2467,733656856028188672,3439411012,2016-05-20 09:53,,Altrincham,Brexit would lead to isolate Britain from a 500 million strong market. StrongerIn for Altrincham and Trafford pic.twitter.,#Brexit #StrongerIn #Altrincham #Trafford
2468,733656139339079680,2849651386,2016-05-20 09:50,,,"""What happens to us if we leave the EU is up to us, what happens to us if we remain in up to an unelected few in Brussels"" Brexit Greece",#EU #Brexit #Greece
2469,733654951558254592,3343213966,2016-05-20 09:45,,"London, England",Our deal with the EU after Brexit will look very much like the one we... ,
2470,733652315664744449,167518667,2016-05-20 09:35,,New York,Why in the world would anyone be in favor of Brexit ? Excellent story by   nytimes.  …,
2471,733650656611999746,19232587,2016-05-20 09:28,,Deutschland,"Cumberbatch, Knightley, Westwood &Co: Fast 300 britische Stars warnen vor Brexit  pic.twitter.",
2472,733649518332399617,199587915,2016-05-20 09:24,,,Ryanair's Brexit referendum sale is being investigated by British police  lowcost ryanair,#lowcost #ryanair
2473,733647970806210560,127666780,2016-05-20 09:18,,Sector 12  Panem ,"Brexit , be careful for what you wish; Torie will roll back workers rights & you may end up working 100 hrs a week for £1 an hour RT",
2474,733645377828757505,7587032,2016-05-20 09:07,,"London, UK"," resorting to threats now, what a pleasant old man. Brexit",#Brexit
2475,733643586424672257,17442320,2016-05-20 09:00,,Berlin,Thought Gove promised all EU money would go on R&D after Brexit . Now it’ll all go to NHS  are_iOSApp_Other … What will it do tomorrow?,#Brexit
2476,733643038795370498,558770692,2016-05-20 08:58,,"Scotland, London & Hamburg.",While Brexit tries 2 tie NHS funding crisis 2 EU & Immigration . Fact=UK aging pop needs immigration 2 pay 4 it.  are_iOSApp_Other …,#Brexit #NHS #EU #Immigration
2477,733640901180981248,730736334252474368,2016-05-20 08:49,,Great Britain and Global,"StrongerIn , VoteRemain and let's get ready for Gli Stati Uniti di Europa! Renzi lead the frenzy! EURef Brexit   …",#StrongerIn #VoteRemain #EURef #Brexit
2478,733639871055712256,77540948,2016-05-20 08:45,,"London, England",JOHN LENNON WOULD HAVE VOTED BREXIT : Of That There Is No Doubt. Especially After This...  st-beatles-tribute-band-ever… pic.twitter.,
2479,733637120074612738,51052182,2016-05-20 08:34,,England,This when the 30 media celebs coming out in favour of the EU happened today. Whittingdale is in favour of Brexit   …,#EU #Brexit
2480,733635422304141312,199587915,2016-05-20 08:28,,,Ryanair ' Brexit Special' Advert Investigated By Police  lowcost ryanair,#lowcost #ryanair
2481,733633418823532544,14803203,2016-05-20 08:20,,Guildford,"CIDOBBrexit Oliver: foreign policy might offer one area where post- Brexit UK would continue to work w EU, keeping channels open",#CIDOBBrexit
2482,733632645993799680,311642750,2016-05-20 08:17,,"Leicester, UK","it's not like the Brits don't like the EU anymore. It's just that the EU has gotten fat, lazy and doesn't put out anymore. Brexit",#Brexit
2483,733630285309431808,2556578180,2016-05-20 08:07,,London,.  discuss the potential impact of Brexit for online sellers:  ave-or-stay.html … pic.twitter.,#Brexit #online
2484,733630023790415872,19811190,2016-05-20 08:06,,"London, England"," I loved almost everything you said, I disagree with Brexit but understood your arguments, refreshing honesty",
2485,733628236823945216,338449533,2016-05-20 07:59,,London,"And we all know what Trudeau says goes. Because, y'know. Brexit StrongerIn ",#Trudeau #Brexit #StrongerIn
2486,733626236384227328,41676153,2016-05-20 07:51,,Republic of East Yorkshire,Brilliant Brexit protest out the The Houses of Parliament  in Brussels - great attention to detail! pic.twitter.,#Brexit
2487,733625409674334212,2958046713,2016-05-20 07:48,,Planet Earth,We'll lose Workers Rights if we leave EU WHAT ? Didn't Tories pass Trade Union Act Are there not Labour Riots in France Wake Up FFS Brexit,#Brexit
2488,733623833442320385,1177878342,2016-05-20 07:42,,,Ryanair reported to police by Brexit campaigners after offering ex-pats cheap flights to t…  pic.twitter.,
2489,733622210221465601,905174935,2016-05-20 07:35,,Bangladesh,"nytimes: RT nytimesbusiness: ‘ Brexit ,’ a feel-good vote that could sink Britain’s economy  pic.twitter.",
2490,733620342384697344,3306412883,2016-05-20 07:28,,Ring Road Park Model town Lahore,250 celebrities warn Brexit would leave UK ‘an outsider shouting from wings’  rt. brity-eu-referendum-remain…,
2491,733619483886125056,209965204,2016-05-20 07:24,,England,"bbcdp Still worries me that majority on the leave side are quite nasty, grey-haired old men brexit",#bbcdp #brexit
2492,733618664126189569,730929929441939456,2016-05-20 07:21,,,The luvvies' Brexit letter only shows most people vote with their wallets - The Guardian ,
2493,733617077030883328,388413218,2016-05-20 07:15,,UK,"Despite Brexit fears, propertyprices are soaring across the country at near record levels  ",#propertyprices
2494,733614406597234688,468420404,2016-05-20 07:04,,"11KBW, Temple, London, UK","Pls RT: ""Black Women's Voices on Brexit "" a panel discussion by experts on the EUreferendum Brexit   ",#EUreferendum #Brexit
2495,733614000081145856,2294728376,2016-05-20 07:03,,Worldwide,Kristine Forbes not in favor of blaming Brexit for weakness  vinsonfinancials.-kristine-forbes-not-in-favor-of-blaming-brexit-for-weakness …,
2496,733612302641958912,398433081,2016-05-20 06:56,,,"‘ Brexit ,’ a Feel-Good Vote That Could Sink Britain’s Economy: In their desire to leave the E.U. many Britons ... ",
2497,733611663476326400,431384245,2016-05-20 06:53,"Tottenham, London",London UK,"Well there's a surprise - as 5th biggest world economy & 2nd in EU, of course we can! VoteOut GO LeaveEU Brexit   …",#VoteOut #GO #LeaveEU #Brexit
2498,733610440010399744,3235220435,2016-05-20 06:48,,United Kingdom,"Economy increasingly important in decision, poll suggests StrongerIN the EU Brexit UKIP VoteLeave LeaveEU ",#StrongerIN #Brexit #UKIP #VoteLeave #LeaveEU
2499,733607980797661184,379851447,2016-05-20 06:39,,London UK,FaceBook page: Eurosceptic videos  facebook.  … brexit EU referendum leave,#brexit #EU #referendum #leave
2500,733607346283393024,211290906,2016-05-20 06:36,,Ireland,  UK already talking about flexible workers rights after a Brexit vote.EU employee protections?,
2501,733605207335010304,124954559,2016-05-20 06:28,,"Charlotte, NC",BOE's Forbes: There's no concrete evidence that Brexit concerns are causing soft UK data: BOE MPC member Kris... ,
2502,733604673991532544,258091894,2016-05-20 06:25,,Carlisle ,We never get this much power so if your strongerIN or brexit . Plz vote pic.twitter.,#strongerIN #brexit #vote
2503,733602565179445248,250579734,2016-05-20 06:17,,Brit/Belge in Brussels,EUref strongerin What the City must know about Brexit  politico. -special-report-9-facts-brexit-city-must-know-consequences-passporting-real-estate-securities-insurance-banking-tax-capital-markets… via ,#EUref #strongerin #Brexit
2504,733599658832998400,15820887,2016-05-20 06:06,,"iPhone: 53.611340,-2.306613",*NEW* EU orders Britain to build more homes  property brexit,#property #brexit
2505,733598719791104001,61472610,2016-05-20 06:02,,,Brexit bombshell: QUARTER of UK troops will miss vote as Ukip says soldiers are 'gagged' ,
2506,733597104577208320,7349062,2016-05-20 05:55,,South Bucks - England,Why Brexit would boost our creativity | via   telegraph.co.  …,
2507,733596727551266816,326071800,2016-05-20 05:54,,"Barcelona, Spain",Swati Dhingra presents the effects of Brexit on UK living standards CIDOBBrexit pic.twitter.,#CIDOBBrexit
2508,733595036550615041,3030392441,2016-05-20 05:47,,"Palma, Spain",Brexit : Would the Government’s grip on trade unions get tighter? pic.twitter.,
2509,733594415034290176,35002876,2016-05-20 05:45,,New York,"Eurogroup President  joins us next to talk G7 , Brexit and Greece. Tune in!  bloomberg. pic.twitter.",#G7 #Brexit
2510,733591859918856192,4772357959,2016-05-20 05:35,,,"It is a European tradition to try and dominate the continent, it must be stopped. First thing BREXIT  …",
2511,733590776274247680,2737186663,2016-05-20 05:30,,Amsterdam & Worldwide,Amsterdam IPO market gains as London holds breath for Brexit vote  Amsterdam News,#Amsterdam #News
2512,733589062011916288,4772357959,2016-05-20 05:23,,,"I don't know, I have yet to hear of even one good reason to remain, but many reasons to BREXIT   …",
2513,733588198538911748,178062281,2016-05-20 05:20,,,Brexit Would Leave Germany More Powerful With Less Influence  mhb. World  reports pic.twitter.,#World
2514,733586151718543364,990802033,2016-05-20 05:12,,Brussels ,The luvvies’ Brexit letter only shows most people vote with thei...  via  EUpol pic.twitter.,#EUpol
2515,733584703819669504,15345531,2016-05-20 05:06,,Israel,Clstk: Not even the threat of a Brexit can stop UK house prices from rising: House prices in the UK are on th... ,
2516,733583327047737345,27541202,2016-05-20 05:01,,London,"More rubbish from irrelevant celebs about ""Leaving Europe"" via  and  . EU IS NOT EUROPE! Brexit  bbc.co. cs-eu-referendum-36338220 …",#Brexit
2517,733582522743918592,102223854,2016-05-20 04:57,,"London, UK",I'd vote Brexit (but I can't) and yet if I look at  I feel almost like England should become the 17th German Laender,#Brexit
2518,733580693377159168,259896187,2016-05-20 04:50,,Manchester,"Sorry Brexit folks, but it's over. Lies, convolution and thinly veiled racism only appeals to the moronic. You've run out of idiots.",#Brexit
2519,733579422280749058,133632020,2016-05-20 04:45,,Kennington Palace, The overprivileged telling the underprivileged how to vote. brexit,#brexit
2520,733578798604550144,93719073,2016-05-20 04:43,,"Yorkshire, UK",Brexit bombshell: QUARTER of UK troops will miss vote as UKIP says soldiers are 'gagged' ,
2521,733576560200929280,88326000,2016-05-20 04:34,,"Geneva, Switzerland/Tel Aviv",Canada joins anti- Brexit sentiment and urges Britain to stay in the EU  are_AndroidApp_Tweet …,
2522,733574362276593664,12697592,2016-05-20 04:25,"Barcelona, Spain","Vila de Gràcia, Catalunya","CIDOBBrexit  Whatever the referendum result, there will be no Bremain : there will be a ""soft Brexit "" or a ""brutish Brexit """,#CIDOBBrexit #Bremain #Brexit
2523,733573461499502594,260171171,2016-05-20 04:21,,Singapore,Retweeted Mike Bird (  ): Gilts don't seem to agree with Osborne's contention that Brexit would raise... ,
2524,733570594407481345,379851447,2016-05-20 04:10,,London UK,Use 3 separate independent organisations to count the EU referendum votes  86 … brexit,#EU #referendum #brexit
2525,733570414773829632,1313814055,2016-05-20 04:09,,The European Union,Which way is the wind blowing? Joins us next week for CitizensCornerEU debate on Brexit  pic.twitter.,#CitizensCornerEU #Brexit
2526,733568748599173120,523085134,2016-05-20 04:03,,,"  If leftists want it, it's probably a bad idea. And vice versa. Good rule of thumb. Brexit",#Brexit
2527,733567471039307776,1413829014,2016-05-20 03:58,,Earth,David Cameron's warning of Brexit causing war rejected by NINE in 10  via ,
2528,733565219549499393,731792706796670976,2016-05-20 03:49,,United Kingdom,Did the PaxmanInBrussels programme on BBC1 change the way you intend to vote? brexit bremain brundecided euref,#PaxmanInBrussels #BBC1 #brexit #bremain #brundecided #euref
2529,733563742558920704,254540721,2016-05-20 03:43,,,"Labour's ""Europe"" minister calls voter a horrible racist. Surely she's ""EU"" Minister?  LeaveEU Brexit  are_AndroidApp_Tweet …",#LeaveEU #Brexit
2530,733563017493782529,379851447,2016-05-20 03:40,,London UK,Nigel Farage: An EU Army to face Russia?  youtube. yL_Mk … EU brexit referendum superstate,#EU #brexit #referendum #superstate
2531,733560706017026052,124447643,2016-05-20 03:31,,Glasgow,Why the Bank of Mum and Dad isn't the answer to generation rent's plight  thenational. craven-the-bank-of-mum-and-dad-is-not-the-answer-lower-house-prices-are.17800 … housing houseprices mortgages Brexit,#housing #houseprices #mortgages #Brexit
2532,733559829428494336,238550922,2016-05-20 03:27,,"Barcelona, Cataluña",Let's do political fiction at  analyzing three possible scenarios after brexit referendum pic.twitter.,#brexit
2533,733558535305363456,7587032,2016-05-20 03:22,,"London, UK", Support the 'working class' BREXIT,
2534,733556638120955904,93650105,2016-05-20 03:15,,United Kingdom,"In large measure, Brexit arguments are about control & perhaps also identity; economics then is a side show.   …",#Brexit
2535,733554909799317509,210747105,2016-05-20 03:08,,Perigueux,Question Time : Dimbleby's preference for Brexit was made perfectly clear. He's supposed to be neutral. He's past his sell by date. Must go.,
2536,733553070257250305,727228020730257410,2016-05-20 03:00,,London,Remind me when  comes up for reelection! Oh just remembered; he doesn't! StrongerIn VoteLeave Brexit   …,#StrongerIn #VoteLeave #Brexit
2537,733551585322631168,1568492526,2016-05-20 02:55,,where ever I lay my hat,Newsnight: Woman branded 'bigot' by Gordon Brown backs Brexit in passionate attack on EU ,
2538,733550761129345026,296184206,2016-05-20 02:51,,United Kingdom,"Be prepared to stabilise pound on Brexit , top FX players advise BoE ",
2539,733547908008529920,594605765,2016-05-20 02:40,,"Norfolk, UK.","A real chance to beat TTIP  morningstaronline.co. chance-to-beat-TTIP.Vz6xQ-4qlI1.twitter … Yeah, leave the EU, that'll beat TTIP. Brexit",# #Brexit
