,tweet_id,user_id,time,geo,location,text,hashtags
18,726455954737401858,7587032,2016-04-30 12:59,,"London, UK", couldn't agree more. Brexit,#Brexit
19,726449917103730688,626886923,2016-04-30 12:35,,"Houston, TX",It's always tempting to comment on something like the Brexit debate but I don't think its right for me to comment on it  I live in the US,
20,726445310529159168,702460506012000256,2016-04-30 12:17,,,The city will 'thrive' after Brexit . Another strong economic case made to VoteLeave  bbc.co. cs-eu-referendum-36173263 …,#Brexit #VoteLeave
21,726441361755492353,24415880,2016-04-30 12:01,,"Atherstone, England",Boris Johnson says Cameron is talking 'b******s' on Brexit  pic.twitter.,
22,726436415043715072,51759517,2016-04-30 11:41,,#forzaviola,Math about EUreferendum Brexit 55% Bremain 45% DKs not included pic.twitter.,#EUreferendum #Brexit #Bremain
23,726427256520867841,603443725,2016-04-30 11:05,,"Kent, England",PM tweeted about mobile roaming charges-seems to think they're more important than SOVEREIGNTY BREXIT desperation from remain remaineu,#BREXIT #remain #remaineu
24,726425885105111044,1924167116,2016-04-30 11:00,,Chicago,IMF Warns ' Brexit ' Will Have Economic Costs -  pic.twitter.,
25,726419721348894721,831170912,2016-04-30 10:35,,,"The three wise monkeys (puppets) of the EU - Cameron, Ashdown and Kinnock Brexit eu   pic.twitter.",#Brexit #eu
26,726414802172542976,4717936273,2016-04-30 10:15,,,"When the EU boot is on your throat, whether it's the left or right is of no consequence Brexitorbust Brexit  australiaunwrapped. xit-social-media-effect…",#EU #Brexitorbust #Brexit
27,726405731474378753,49687529,2016-04-30 09:39,,"Nairobi, Kenya",On the mark  ! That is one important reason to worry about Brexit  …,#Brexit
28,726400595746234368,385292715,2016-04-30 09:19,,"Newcastle Upon Tyne, England",brexit will make London rival New York as financial capital. Europe is run by doomed Euro & is no longer innovative  N0XQ1MM?irpc=932 …,#brexit
29,726392701588017153,2181768894,2016-04-30 08:48,,Russia,"women are normies, they are also Jews Brexit pic.twitter.",#Brexit
30,726392067736248320,3217374936,2016-04-30 08:45,,,Another illustration by Vote Leave of why BREXIT is not a cost free option  ther-illustration-by-vote-leave-of-why-brexit-is-not-a-cost-free-option …,
31,726387357583302656,379851447,2016-04-30 08:26,,London UK,Remote Control: How the EU controls your lives  youtube. hi35w … referendum EU european union brexit,#referendum #EU #european #union #brexit
32,726381657247350784,1080911354,2016-04-30 08:04,,deepest rural France,"What will happen to online shopping between UK and Europe if there is a Brexit ? Genuine question, suddenly worried about ease of that.",
33,726376712238292992,2842465811,2016-04-30 07:44,,,The Impact of ' Brexit ' Uncertainty DavidPage  pic.twitter.,#DavidPage
34,726371255117565953,29170793,2016-04-30 07:22,,USA,"Britain and Brexit : From Barack Obama to IMF, what the rest of the world says ",
35,726366699314921472,44446868,2016-04-30 07:04,,Sarajevo,Higher turnout among older voters could tip Britain into Brexit  independent.co.  …,
36,726362960063520768,715919030071267328,2016-04-30 06:49,,,We who can remember freedom and low immigration want it back. Our children will thank us for our vision. brexit  independent.co.  …,#brexit
37,726359580943458304,386542585,2016-04-30 06:36,,"Yorkshire, UK",Rome narrowly caught a plan to attack the Vatican and Israeli embassy  -islamist-plot-attack-vatican-and-israeli-embassy-453515?utm_source=social&utm_medium=twitter&utm_campaign=/italy-uncovers-islamist-plot-attack-vatican-and-israeli-embassy-453515 … via  isis,#isis
38,726355473490939905,304017124,2016-04-30 06:20,,"Highgate, London, N6 5DY, UK",On Brexit Albanian PM Edi Rama: The EU has “delivered peace & prosperity to so many”,#Brexit
39,726350453705957380,2737088710,2016-04-30 06:00,,"Ponferrada, Spain",Brexit wouldn't be such a bad thing for London's financial markets  nt-be-such-a-bad-thing-for-londons-financial-markets-20160430 …,
40,726345661965307904,90463579,2016-04-30 05:41,"Harlow, East",essex,A 100 top city bosses have backed a Brexit .,
41,726341555653607424,288909699,2016-04-30 05:24,,, excellent discusion. One of the best I've seen. Lots of facts & figures. Brexit is simply madness,
42,726340617341644801,245777874,2016-04-30 05:21,,"Dublin, Ireland",John Bruton: Brexit could trigger EU break up.  pic.twitter.,
43,726335513662251008,33476492,2016-04-30 05:00,,"Brighton, UK",Remember! Vote for BREXIT and all this is lost - an end to ‘bill shock’ as EU mobile roaming charges are slashed  are_AndroidApp_Tweet …,#BREXIT
44,726332081941430272,558770692,2016-04-30 04:47,,"Scotland, London & Hamburg.",Well worth a read regardless of Brexit or Remain opinion.   …,#Brexit #Remain
45,726328383647440897,395577036,2016-04-30 04:32,,"Laois, Ireland", making some great points about Europe's deficiencies and Brexit    …,#Brexit
46,726322815323000833,1282992704,2016-04-30 04:10,,,"  A lot of people are being British and keeping mum, voteleave Brexit",#voteleave #Brexit
47,726319802105626624,2615005398,2016-04-30 03:58,,Southampton,Bit surprised to find brexit propaganda on my instagram account this morning... pic.twitter.,
48,726313394865881088,338317842,2016-04-30 03:33,,Yorkshire,"GeorgeOsborne 's uncle lets rip on the royals, Lord Lucan and Brexit  via ",#GeorgeOsborne #Brexit
49,726310024407035904,141383006,2016-04-30 03:19,,Kent. UK,HUGE BREXIT BOOST: More than 100 city executives back campaign to leave ‘damaging’ EU ,
50,726305110029012992,2439979016,2016-04-30 03:00,,,"BREXIT : ""There are Christians in both camps, but what is biblical framework to ask right questions?"" Guy Brandon: ",#BREXIT #Christians #biblical
51,726302209965740033,2365368334,2016-04-30 02:48,,NOT going away!  , except thankfully he's nowhere near government and won't be implementing a brexit - gov must be tougher towards the EU,
52,726298709605122048,25372496,2016-04-30 02:34,,,brexit can liberate the U.K. and the whole of Europe? First does Scotland Agree? Secondly it takes more then that Europe a dinosaur,#brexit #Europe
53,726291902413332480,103299900,2016-04-30 02:07,,West Midlands,"Typical UKIP attitude: keep'm stupid, feed'm soundbytes. Dangerous EURef StrongerIn Brexit voteleave   …",#EURef #StrongerIn #Brexit #voteleave
54,726288857675747328,103065157,2016-04-30 01:55,,UK," We have seen what kind a mess them so called ""experts"" have made the last 15 years within the EU ThanksButNoThanks Brexit",#EU #ThanksButNoThanks #Brexit
55,726286072041361408,2583705270,2016-04-30 01:44,,,Brexit Poll Update: It Ain't Over Till It's Over  nasdaq bolsa,#nasdaq #bolsa
56,726277295351029760,2197082592,2016-04-30 01:09,,,"  Illustrates Marketing ; Without Purpose & Meaning, BigData Answer to Brexit or Britin always going to be 42?",#Marketing #BigData #Brexit #Britin
57,726261418555666434,125851626,2016-04-30 00:06,,Manila,"Brussels, the European extension of Washington – Brexit to save Democracy of UK and of Europe ",#Brexit
58,726253810801319936,2809161682,2016-04-29 23:36,,Leuven,Obama the imf and oecd are all wrong about brexit these economists say news market business pic.twitter.,#news #market #business
59,726240081942466560,88976395,2016-04-29 22:41,,North Hollywood,From Brexit to Swexit: Will Sweden Follow If Britain Exits EU?  thenewamerican.  …,
60,726229446903123968,379851447,2016-04-29 21:59,,London UK,BrExit the Movie: EU Referendum LEAVE or London Falls  youtube. NS1Vs … EU brexit referendum superstate,#EU #brexit #referendum #superstate
61,726215884667248640,1114205983,2016-04-29 21:05,,south west wiltshire,HUGE BREXIT BOOST: More than 100 city executives back campaign to leave ‘damaging’ EU  express.co.  …,
62,726205490062069761,719939067136385024,2016-04-29 20:24,,In my little corner,Mr Cameron you're not listening! Brexit CameronResign   …,#Brexit #CameronResign
63,726204892260491269,257531308,2016-04-29 20:21,,uk,"One loves his country, his people and speaks out for them! One wants to sell his to a superstate! Brexit pic.twitter.",#Brexit
64,726558851445698561,3031965847,2016-04-30 19:48,,,Fed’s Kaplan: Brexit to Factor in June Rate Decision NEWS >>  news post press pic.twitter.,#news #post #press
65,726538318712848384,1321056338,2016-04-30 18:26,,,Now it’s Cameron and the unions: thus does Brexit make bizarre bedfellows | Polly Toynbee ,
66,726536134042472448,379851447,2016-04-30 18:18,,London UK,Hugh Grant shows how to deal with Obama trade threats  youtube. YJR7A … EU brexit referendum voteleave,#EU #brexit #referendum #voteleave
67,726527505977475073,346012309,2016-04-30 17:43,"Bromley, London","Beckenham, SE London",Cos stockbrokers are far more down to earth brexit   …,#brexit
68,726518827685695489,1590990811,2016-04-30 17:09,,,Vivement le brexit ...   …,
69,726513841769734144,2208648430,2016-04-30 16:49,,Dagenham & Essex,"   BELIEVE ITS GROWING EVERYWHERE IN THIS COUNTRY,I KNOW SAME HERE ON THE DOORSTEP IN WEST-MIDLANDS! BREXIT",
70,726506627663278085,2538600419,2016-04-30 16:20,,"West Midlands, England", THIS IS THE VIDEO HERE!  breitbart. … ENJOY OUR DUTCH FRIENDS! BREXIT .,
71,726501689700786176,9707572,2016-04-30 16:01,,All major cities worldwide,On Her Majesty’s 90th Birthday Threat to the British Monarchy Grows Ever Stronger  dailysquib.co. -her-majestys-90th-birthday-the-threat-to-the-british-monarchy-grows-ever-stronger.html … Brexit pic.twitter.,#Brexit
72,726489784223412224,14224719,2016-04-30 15:13,,"10 Downing Street, London", Oh not again! What is the matter with you? Cut this crap and Just go away please! Brexit VoteLeave,#Brexit #VoteLeave
73,726487626837012480,4883631935,2016-04-30 15:05,,,BREXIT GO ! LEAVE.EU pic.twitter.,#BREXIT #GO
74,726477751855632385,2890320281,2016-04-30 14:26,,"South East, England", I hear U loud and clear! Those who are willing to surrender freedom for security will end up with neither VoteLeave Brexit,#VoteLeave #Brexit
75,726474265281875968,28089912,2016-04-30 14:12,,Leeds,Higher turnout among older voters could tip Britain into Brexit  independent.co.  …,
76,726467260500578304,20369029,2016-04-30 13:44,,East Acton,"Patents Attorneys Institute backs Remain. ""A Brexit would bring uncertainty and upheaval to the UK's IP framework"" pic.twitter.",
77,726461496918740992,2339238427,2016-04-30 13:21,,"London, UK",City Exec Urges British to Ignore 'Orwellian' Remain Campaign and Vote for Brexit  pic.twitter.,
78,726455756317462529,20498894,2016-04-30 12:58,,"Glasgow, Scotland",I liked a  video from   Brexit AskAnAmerican,#Brexit #AskAnAmerican
79,726454350449659904,17172028,2016-04-30 12:53,,"North Yorkshire, UK",How can one be so stupid as displaying this brexit bullshit? If EU was a dictatorship WOULD THEY ALLOW YOU TO VOTE? pic.twitter.,#brexit
80,726448849104019456,2685739195,2016-04-30 12:31,,south coast UK,  no reports of 'chaos' within Tory party over divided Brexit views.. bloodymedia,#bloodymedia
81,726444019052498944,1994321,2016-04-30 12:12,,"Paris, France","Why the French are against Brexit , but only just  pic.twitter.",
82,726440248486457344,17362917,2016-04-30 11:57,,"Wales, UK",Many Grandfathers fought & died to avert governance by an European superstate. Time for the Great Escape. Brexit VoteLeave,#Brexit #VoteLeave
83,726432268575711232,163015116,2016-04-30 11:25,,"Brighton, UK",Pop along to our Brighton store to see the Brexit window in all it's glory Brighton MensFashion Style pic.twitter.,#Brexit #Brighton #MensFashion #Style
84,726427259662438401,210928522,2016-04-30 11:05,,"London, England",Bloomberg Brexit Debate: The Key Arguments  via ,
85,726424302573240321,227328054,2016-04-30 10:53,,, A bunch of free-market-hating communists in a race to the bottom. Ayn Rand warned us about them. Hopefully Brexit will revert this.,
86,726417998387535872,823138718,2016-04-30 10:28,,,The abolition of roaming charges: A global initiative The truth about roamingcharges brexit ,#roamingcharges #brexit
87,726405072347869184,1427420456,2016-04-30 09:37,,,"The group, Economists for Brexit argue that leaving the EU would boost the UK economy by 4%...   … via ",
88,726399687394246656,21998314,2016-04-30 09:15,,London,Brexit Personality Survey..  php … BREXIT,#BREXIT
89,726391816086536192,48254583,2016-04-30 08:44,,"West Mersea, England",Brexit claim £350m pw could be spent on NHS! a) it's £200m b) Most would go to farmers to meet loss of EU subsidy   …,#Brexit
90,726391402700132352,226297110,2016-04-30 08:43,,Washington DC,Student apathy could swing the vote towards Brexit via  pic.twitter.,
91,726384404034150400,1307804911,2016-04-30 08:15,,"Norfolk, UK",So even in pro-EU orgnzn 90% of respondents wld not consider moving out of UK following a Brexit .   380724207624193 …,#Brexit
92,726380809775669250,9707572,2016-04-30 08:00,,All major cities worldwide,Brexit : Britain Would Become Haven For Rich EU Citizens  dailysquib.co. exit-britain-would-become-haven-for-disenchanted-danes-germans-swedes-french.html … EUreferendum LeaveEU VoteLeave Remain,#Brexit #EUreferendum #LeaveEU #VoteLeave #Remain
93,726372772448993280,127044872,2016-04-30 07:28,,,"I don't understand how anything called "" Brexit "" can possibly be taken seriously. PoliticsNotPortmanteaus",#PoliticsNotPortmanteaus
94,726370654065446917,44959884,2016-04-30 07:20,,"Sunderland, England",So am I. Vote brexit and I'm voting UKIP in the local elections   …,#brexit
95,726365943828500480,379851447,2016-04-30 07:01,,London UK,THE REAL REASON WE SHOULD FIGHT FOR A BREXIT  referendum EU european union brexit,#referendum #EU #european #union #brexit
96,726359187782029312,2787714459,2016-04-30 06:35,,,"So Brexit creeps ahead again, I can almost smell independence now. ",
97,726357216421371904,58141929,2016-04-30 06:27,,"San Ramon, CA",HSBC: Gold could explode if Britain votes for Brexit : Gold prices could explode if Britons… ,
98,726354119758364672,3326650666,2016-04-30 06:14,,"London, England",I would like to know how many things like this will come up before the referendum moretreats Brexit   …,#moretreats #Brexit
99,726348374711087104,1347250338,2016-04-30 05:52,,Yorkshire,UK Gov says Brexit means NO increase in roaming chgs -it's trade competition NOT strongerin euref  pic.twitter.,#Brexit #strongerin #euref
100,726345130823802880,18229173,2016-04-30 05:39,,Scotland,Brexit techies will be in a lather over this: BBC News - Mobile phone roaming charges cut within EU  bbc.co. 36171266 …,#Brexit
101,726342797608013824,2253350655,2016-04-30 05:29,,England,This is one way to take your eye off the ball TTIP BREXIT  …,
102,726338698393047040,625042661,2016-04-30 05:13,,,Albanians make up 10% of all prisoners from other European countries in UK prisons. That's before joining EU brexit  dailymail.co. - …,#brexit
103,726336180065849344,300117525,2016-04-30 05:03,,Croydon,The situation in Labour is pure 'The Thick of It'. To make Tories look stable during their Brexit split AND Panama Papers is astounding,
104,726331976106565632,91226005,2016-04-30 04:46,,UK,"Just look at the size of that failure! RT  : EU ""clearly an economic failure,"" Nigel Lawson says Brexit pic.twitter.",#Brexit
105,726329298592890885,131930498,2016-04-30 04:36,,"Warrington, Cheshire",   totally agree Brexit,#Brexit
106,726322650465849344,66308451,2016-04-30 04:09,,Italy,Brexit Poor UK travellers won't benefit from low roaming charges in Europe if they leave. Only big groups can battle big corporations!,#Brexit
107,726317444260892672,456080311,2016-04-30 03:49,,Kent,"Instead of playing the game and fighting our corner, brexit would have Britain walking off the court and automatically losing EUreferendum",#brexit #EUreferendum
108,726315067852132357,25127716,2016-04-30 03:39,,"Cheshire, United Kingdom",Looking for a starting point for the classroom for Brexit ?  tes.  …  ukedchat pic.twitter.,#ukedchat
109,726311058961473536,141383006,2016-04-30 03:23,,Kent. UK,"Nearly two-thirds of farmers back Brexit , new poll reveals ",
110,726303042140790784,4912226817,2016-04-30 02:51,,,  and  in the Indie poll today. YesWeCan brexit,#YesWeCan #brexit
111,726297244287135744,4130048908,2016-04-30 02:28,,International,To Brexit or not to Brexit ? Take our EU referendum survey  |  pic.twitter.,
112,726291519670505472,53874609,2016-04-30 02:06,,"England, United Kingdom",     Citizen Steve - FAREWELL MY ENGLAND  Brexit,#Brexit
113,726289414524006400,611515325,2016-04-30 01:57,,President Trump's America,Europeans need to take massive doses of smart pills. Brexit   …,#Brexit
114,726269319273955329,9707572,2016-04-30 00:37,,All major cities worldwide,Roaming Charges Won’t Go Up if We Vote Leave  dailysquib.co. aming-charges-wont-go-up-if-we-vote-leave.html … brexit voteleave euref remain strongerin go eureferndum eu,#brexit #voteleave #euref #remain #strongerin #go #eureferndum #eu
115,726252129594253316,379851447,2016-04-29 23:29,,London UK,Nigel Farage: An EU Army to face Russia?  youtube. yL_Mk … EU brexit referendum superstate,#EU #brexit #referendum #superstate
116,726241974756335619,497305362,2016-04-29 22:49,,Winnipeg,Ted Cruz Hammers Obama For Anti- Brexit Intervention  -cruz-hammers-obama-for-anti-brexit-intervention… via ,#Cruz #Obama #Brexit
117,726222326455500801,303896480,2016-04-29 21:31,,,European courts 'go easy on the UK' in the run-up to Brexit referendum  via ,
118,726209910346768384,1229845555,2016-04-29 20:41,,"Jordanhill, Glasgow, UK",  Keeps the heather munchers happy as she knows very little chance of brexit .,
119,726193728419942401,138579043,2016-04-29 19:37,,Bristol, Perhaps he should read this ...  eureferendum. blogno=86042 … Brexit,#Brexit
120,726189828253970432,16884804,2016-04-29 19:22,,London ~ New York,Not sure how to vote in the EUref ?  offers some thoughts:  Brexit Remain pic.twitter.,#EUref #Brexit #Remain
121,726178172010651648,698558387408207872,2016-04-29 18:35,,"Epsom, England","£1 in every £3 we earn is from export, protected from tarif barriers by 57 EU treaties. Brexit we lose the lot!   …",#EU #Brexit
122,726175578953490432,106440613,2016-04-29 18:25,"South East, England","Verwood, England","OECD (34 countries) says Brexit will trash UK economy, cost households thousands; UK media headlines this as ""angering Farage"". Balance? WTF",
123,726171302919311361,128933807,2016-04-29 18:08,,Canada - Work Globally,Inheritance Chaos Could Face Expats On Brexit - iExpats  EU pic.twitter.,#Expats #Brexit #EU
124,726162170929504257,175850484,2016-04-29 17:32,,Rome,Minister Damian Hinds says charities are better off without Brexit  via ,
125,726159323236278272,725004218705256448,2016-04-29 17:20,,England ,Mr Juncker issuing more threats to the UK. StrongerIn Brexit Remain VoteRemain EUref VoteLeave  euractiv. e-home- …,#Juncker #StrongerIn #Brexit #Remain #VoteRemain #EUref #VoteLeave
126,726153591271100416,1222240146,2016-04-29 16:58,,"London, UK",“I don’t for one minute think we should turn our back on refugees” – Norman Lamont AJH2H  Brexit,#AJH2H #Brexit
127,726146537248673792,3122472947,2016-04-29 16:30,,"Sheffield, Manchester",Kudos to  for shining a light on the awful state of our prisons whilst Gove indulges himself over Brexit .  …,
128,726142812455112704,3135565264,2016-04-29 16:15,,GREAT Britain,Britain is heading for the Brexit on June23 Are you voting to LeaveEU ? Re-tweet if you are Euref VoteLeave pic.twitter.,#Brexit #June23 #LeaveEU #Euref #VoteLeave
129,726138018843660290,2616102636,2016-04-29 15:56,,Washington,5 arguments why UK should vote for a ' Brexit ' â and 5 against | DavidPage ,#DavidPage
130,726134220838572033,275896693,2016-04-29 15:41,,,John Major says Brexit supporters should move to North Korea  via  Utter fool ToryNobody,#Brexit #ToryNobody
131,726128439464448000,725004218705256448,2016-04-29 15:18,,England ,Corruption across the EU costs £90 billion a year StrongerIn VoteRemain Remain Brexit EUref VoteLeave  bbc.co. ope-26014387 …,#EU #StrongerIn #VoteRemain #Remain #Brexit #EUref #VoteLeave
132,726125348350480384,2224974581,2016-04-29 15:05,,,Here’s How EU Governments Would Really Handle Brexit  buzzfeed.  … via  ,
133,726117804181594113,1344063414,2016-04-29 14:35,,Edinburgh,Scottish Independence Back on the Table as Brexit Gains Momentum - World Politics Review: World Poli...  indyref,#indyref
134,726116129253511168,4112300475,2016-04-29 14:29,,"Croston, Lancashire"," Olli is firmly in the Brexit camp & Harri is a ""floating"" voter! He's yet to be persuaded... They're doing due diligence on iPads",
135,726111139625488384,170358646,2016-04-29 14:09,,Global,City to 'thrive' after Brexit say bosses: More than 100 business figures throw their weight behind the…  Skibabs,#Skibabs
136,726108722003582976,3430440347,2016-04-29 13:59,,"Santa Monica, CA",RT Global business putting investment in UK commercial property on hold due to Brexit concerns  rightrelevance.  … …,
137,726104633781960705,3299765189,2016-04-29 13:43,,"London, England",Great article on why the UK would face tough Brexit negotiations   …,#Brexit
138,726101020389068801,494027997,2016-04-29 13:29,,"Bradford, West Yorkshire, UK","Brexit : Chancery Lane debaters agree on legal work bonanza, if on little else ",
139,726098868971122689,34713362,2016-04-29 13:20,,New York and the World,"Britain risks losing global influence if it quits EU, business leaders say  Brexit pic.twitter.",#Brexit
140,726093030512578560,47693163,2016-04-29 12:57,"Brussels, Belgium",Brussels,BBC News - Reality Check: Do we export five times as much to EU as to Commonwealth?  bbc. cs-eu-referendum-36169692 … Brexit,#Brexit
141,726090867577094144,16973333,2016-04-29 12:48,"Worthing, England",London,"  Bloody Spanish slugs, coming over here, taking our plants. No doubt Brexit campaign will be onto this one.",
142,726086199920742400,248877920,2016-04-29 12:30,,Brasil,The OECD's Horrible Report On The Economic Costs Of Brexit ,
143,726083495500480512,3677885002,2016-04-29 12:19,,sussex england ," our fields of green, our rainy days, our pubs, our cups of tea, our fish and chips! This is what makes home Brexit VoteLeave",#Brexit #VoteLeave
144,726081519568228352,32480615,2016-04-29 12:11,,rebel@cockneyrebel.uk,A good Brexit debate on  today  bloomberg. 2016-04- …,#Brexit
145,726079153687171072,1735390164,2016-04-29 12:02,"Cheltenham, England",London,"  The EU is a closed customs union. It does not recognise ""free trade"" but uses tariffs to defend its interests. Brexit",#Brexit
146,726073678534971393,2847289592,2016-04-29 11:40,,London,Farage claims ‘failed’ Tory ministers CAN’T make immigration case for Brexit ...  -claims-failed-tory-ministers-cant-make-immigration-case-for-brexit.html … pic.twitter.,
147,726071331809300480,22630156,2016-04-29 11:31,,"Atlanta, GA",FX Breaking: Fed's Kaplan: Brexit will be a factor in June FOMC decision ,
148,726069567529709570,22972870,2016-04-29 11:24,,"New Orleans, Dallas",Fed 's Kaplan: Uncertainty of ' Brexit ' Vote Outcome Will be Factor in June Rate View  morningstar. /.VyN8kSJ8mu8.twitter …,#Fed #Brexit #
149,726065253398790144,23926495,2016-04-29 11:07,,"Bedfordshire, UK",100 leading City names sign letter backing Brexit  standard.co. 100-leading-city-names-sign-letter-backing-brexit-a3236841.html …,
150,726062254001545216,913381237,2016-04-29 10:55,,Brazil / USA,Brexit vote not affecting U.S.-Europe trade talks: negotiators  business,#business
151,726062248997720064,618242883,2016-04-29 10:55,,,Brexit may push these countries towards EU exit - CNBC ,
152,726057980563587072,4717936273,2016-04-29 10:38,,,Part 3 Brexit apocalypse! Final part! Watch only if you have huge courage and a will of iron! pic.twitter.,#Brexit
153,726057446024839168,85386747,2016-04-29 10:35,,Countdown. 1 Cocktail to go ,ALL the politicians KNOW this. Careerb4Country remain politicians are unconcerned. 23rdJuneVoteLeave BREXIT   …,#Careerb4Country #remain #23rdJuneVoteLeave #BREXIT
154,726051609986371584,16973333,2016-04-29 10:12,"Berlin, Germany",London, What did the EU ever do for us? Brexit ukreferendum,#EU #Brexit #ukreferendum
155,726049327873953792,450074804,2016-04-29 10:03,,"St Petersburg, FL",Nice  interview w  Sorting facts from spin in the strikingly polarized Brexit debate  politico. n- …,
156,726046830438567937,301510626,2016-04-29 09:53,,NRW,"If anyone needs another reason to vote for Brexit , it would annoy  .",#Brexit
157,726043639554674688,1334549684,2016-04-29 09:41,,Cork,"UKIP ""taking the fight to the enemy"" - no more cocoa beans, nuts or raisins after Brexit pic.twitter.",
158,726040479339581440,161332448,2016-04-29 09:28,,East Riding of Yorkshire,"""  : '100 leading City names sign letter backing Brexit '  LeaveEU """,#LeaveEU
159,726037139859845120,415029320,2016-04-29 09:15,,"122 Colmore Row, Birmingham","Brexit , yoga and Mayor selfies. Find out what Team CRPR have been up to via Fluffless .  pic.twitter.",#Fluffless
160,726033709233786880,1372385815,2016-04-29 09:01,,,Ireland's tech sector fears fallout of Brexit 'Yes' vote ,
161,726030173674557445,831170912,2016-04-29 08:47,,,bbcqt Burnham repeating lie that if we want to trade with EU after brexit we would have to agree to free movement. We just wouldn't sign.,#bbcqt #EU #brexit
162,726025705960689664,253498519,2016-04-29 08:29,,"Wakefield,England",Common sense. VoteLeave Brexit GrassrootsOut 23JuneLiberationDay ,#VoteLeave #Brexit #GrassrootsOut #23JuneLiberationDay
163,726021929413566464,782303490,2016-04-29 08:14,,Great Britain,THIS. Time for Brexit VoteLeave   …,#Brexit #VoteLeave
164,726016573476093957,596527396,2016-04-29 07:53,,United Kingdom,Please read and share!  facebook.  … StrongerIn Brexit,#StrongerIn #Brexit
165,726016476403126272,104418397,2016-04-29 07:53,,Smogland,"  Least I wasn't driving, just a passenger in an Austin Maxi. Lovely British car. Brexit InternationalDanceDay",#Brexit #InternationalDanceDay
166,726012726527430656,175349053,2016-04-29 07:38,,Indonesia,Now- Major in North Korea Brexit claim ,
167,726011083090235393,326282841,2016-04-29 07:31,,West Cork ,The last time Britain divorced itself from Europe was not a good move for Ireland . Brexit will be in the long term an act of war.,#Britain #Ireland #Brexit
168,726009826992640000,64820403,2016-04-29 07:26,,"72-92 Whitehaven, now Romford",John Major asking me to go to North Korea if want Brexit . $50m net worth...slightly biased,
169,726008166388011008,14788211,2016-04-29 07:20,,World Wide,Legal View: What A Brexit Could Mean For Data Protection And UK Businesses  - By ,
170,726005784824393728,884302994,2016-04-29 07:10,,"London, England",   And PM has lined up several international so-called allies to scaremonger us. Brexit in UK's best interests,
