,tweet_id,user_id,time,geo,location,text,hashtags
37,715519691414896641,849265117,2016-03-31 08:42,,Singapore,"Been on it for a while, but Brexit is gaining some attention now. Just spells ""bad"" in so many aspects, imo. Mad ting.",#Brexit
38,715517756263776256,2783194405,2016-03-31 08:35,,Scotland,How Scottish football could be affected by the Brexit : The foreign stars who may be SPFL Fitba FNH  nshnd. 104 …,#SPFL #Fitba #FNH
39,715513845012439042,349837018,2016-03-31 08:19,,Land of the Eng,"EU referendum: Brexit could have 'big effect' on football -  bbc.co. … ProjectFear ? Or not? Well, boo hoo, I don't care",#Brexit #ProjectFear
40,715512285209444353,1359228002,2016-03-31 08:13,,Englander in New England | VT," Reading between the lines, I think it's code for ""pro- Brexit , not a racist loony"". Tough role to fill. ;-p",
41,715507971300700161,2958046713,2016-03-31 07:56,,Planet Earth,"ProEU say only Canada or Norway model to choose from NO we don't, we are far bigger than both We'll have our own EU Trade model Brexit",#Brexit
42,715506210552807424,133407633,2016-03-31 07:49,,,BBC Sport - EU referendum: Brexit could have 'big effect' on football ,
43,715502897866416128,3697001656,2016-03-31 07:35,,United Kingdom, shares the views of FCSA on Brexit in  -business  our-readers-have-their-say-on-whether-a-brexit-would-negatively-impact-their-companies …,#Brexit
44,715499272360304640,1035407102,2016-03-31 07:21,,"Grand Cayman, Cayman Islands", we are unable to nationalise eu will not let us. Brexit,
45,715495124646670336,476882729,2016-03-31 07:05,,Isle of Wight,"""Post- Brexit UK able to lower frdm-of-movt restrictions on rest of world"". So Leave argue we further open borders?  …",#Leave
46,715491295230238720,241085379,2016-03-31 06:49,,"Berlin, Germany","Insight - With crisis plans and cuts, British bosses brace for Brexit  via ",
47,715487307894161409,21291188,2016-03-31 06:34,,United Kingdom,"Religion in the Brexit debate? 1 day conference, book now!   EU  pic.twitter.",#Brexit #EU
48,715484330164748288,369222576,2016-03-31 06:22,,London & Lagos,"""5 articles on how Brexit could affect the Premier League""  28451218505728 …",
49,715480467982528512,445360132,2016-03-31 06:06,,"The Bottom of a bottle,,,Uk.",  if we don't leave in June it's a green light in my opinion. The regime will double efforts for a US of E Brexit,#Brexit
50,715476496278683650,3575680157,2016-03-31 05:51,,"Birmingham, England",Should Britain stay or should it go?   … check out our podcast to get the in depth analysis Brexit,#Brexit
51,715473821352861697,14331293,2016-03-31 05:40,,"London, mostly",UK current account deficit balloons to record 7% of GDP ahead of Brexit vote  via ,
52,715470077882032128,67345697,2016-03-31 05:25,,,BoE data showed growth in consumer lending over the 12 months to February was its strongest since 2005 Brexit,#Brexit
53,715468690708299776,25979455,2016-03-31 05:20,,Kenya,EL-ERIAN: Britons grapple with ‘ Brexit ’ dilemma  pic.twitter.,
54,715464938421161984,3843628781,2016-03-31 05:05,,Worldwide,Demand for safer assets rises as U.K. as sovereign bonds are the best performers this year among developed nations EU UK Bonds Brexit,#EU #UK #Bonds #Brexit
55,715459635248041984,1613353238,2016-03-31 04:44,,,UK's Osborne uses the GDP data to make a Brexit point Never one to miss a trick is our George - UK economic data expose the real danger of…,
56,715455913574998016,562236448,2016-03-31 04:29,,,Cameron is putting political self interest before the safety of the nation. Brexit   pic.twitter.,#Cameron #Brexit
57,715451678607204352,279509466,2016-03-31 04:12,,Great Britain ,"Daily Mail editor received £88,000 in EU subsidies in 2014  Dacre Brexit",#Dacre #Brexit
58,715449410428223489,85386747,2016-03-31 04:03,,Countdown. 1 Cocktail to go ,Plus EU allows China to saturate the EU market with Steel. PriceCompression 23rdJuneVoteLeaveEU BREXIT   …,#EU #PriceCompression #23rdJuneVoteLeaveEU #BREXIT
59,715446652396560384,29699957,2016-03-31 03:52,,Bath / London," holy shit. And what in case you get a yes for Brexit , will this go for all EU workers as well? That would be mental!",
60,715442773617324034,588945219,2016-03-31 03:37,,,EU referendum: rival Brexit groups vie to lead official leave campaign: Vote Leave and Grassroots Out contesti... ,
61,715438803889045504,555810437,2016-03-31 03:21,,Suffolk & Brentford.,I'm blaming my injury woes on the Brexit . Or Donald Trump. Or both.,
62,715433885514010624,360659189,2016-03-31 03:01,,Brussels,Senior Obama official: UK negotiating energy deals outside EU wd not be optimal. Brexit EnergyUnion   undcloud. …,#energy #Brexit #EnergyUnion
63,715433330003611648,2733816872,2016-03-31 02:59,,North Wales,Slowly & surely people are turning to Brexit as they find out we are controlled by unelected bureaucrats of the EU.   …,
64,715430368027934720,47636400,2016-03-31 02:47,,London,EU referendum: rival Brexit groups vie to lead official leave campaign ,
65,715427229782712320,378824583,2016-03-31 02:35,,,Brexit could have 'big effect' on football  Another pathetic reason to stay in the corrupt EU.,
66,715423721079586816,1357289328,2016-03-31 02:21,"Wales, United Kingdom",Yorkshire,Voting for Brexit would be win-win for farmers - see  letters  yorkshirepost.co. p-letters-leaving-eu-would-be-a-win-win-situation-for-uk-farmers-1-7824726 … yplive  EUref euef2016,#Brexit #farmers #yplive #EUref #euef2016
67,715418027672608768,484190600,2016-03-31 01:58,,,Brexit Very Unpopular Among British Scientists  ttp%3A%2F%2Fwww.huffingtonpost.co.uk%2Fentry%2Fbrexit-hugely-unpopular-british-scientists_uk_56fc2071e4b069ef5bffc976&urlhash=651c2ea9&src=paperli.share …,
68,715414351801233408,2811845653,2016-03-31 01:44,,United Kingdom,Todays News. Brexit may have 'big effect' on football  pic.twitter.,
69,715412094787698688,2394624246,2016-03-31 01:35,,Worldwide,"""The BIG Brexit Excuse! & the BIG Moves in the Markets "" Great Article by   pic.twitter.",#Brexit #Markets
70,715409224763727872,1388918370,2016-03-31 01:23,,,Brexit may have 'big effect' on football: BBC Sport's Matt Slater takes a look at how the landscape of British... ,
71,715407649425076229,859923871,2016-03-31 01:17,,A football pitch somewhere :),BBC Football | Brexit may have 'big effect' on football ,
72,715404168836419584,529848513,2016-03-31 01:03,,1930's Germany (apparently),   i don't believe your scaremongering. britain is a great nation we don't need the EU Brexit,#Brexit
73,715385135013761024,4657149886,2016-03-30 23:48,,,David Cameron: Only thing than unites eurosceptics is 'inability' to spell out vision for Brexit - ,
74,715369587135492098,38667770,2016-03-30 22:46,,,"MAGGIE PAGANO: Businessmen, bankers and MPs putting the flesh on the bare-bones Brexit campaign ",
75,715352808137048068,624413,2016-03-30 21:39,,,"Hey Bank of America staff, if you want to be banned, just use the word ' Brexit .' Seriously. ",
76,715335706009341952,3724407077,2016-03-30 20:31,,"Washingtonville, NY",Bank of England is in the thick of Brexit debate  are_iOSApp_Other …,#Brexit
77,715333123303669760,257531308,2016-03-30 20:21,,uk,We weren't asked even by our own government whether we were in favour of closer union? deception   … Brexit,#deception #Brexit
78,715687042974396416,20392809,2016-03-31 19:47,,"Hampshire, UK","Brexit would only make world more dangerous, says David Petraeus ",
79,715678932977246208,104455370,2016-03-31 19:15,,London,Exclusive: royal family considering dramatic Brexit intervention  1st 1 April nice one royals 1april,#1april
80,715670071016816644,26970590,2016-03-31 18:40,,London,Osborne - Economic data shows now is not the time to leave EU Brexit  pic.twitter.,#Brexit
81,715663970577809409,19399038,2016-03-31 18:16,,Worldwide,Britain: CA deficit 'worst ever recorded' + Brexit = Lower GBP  eficit-worst-ever-recorded-brexit-rattled-markets-20160331 …,
82,715656576997130241,3030867319,2016-03-31 17:46,,London,  all of these things just reinforce the view the Out vote is the right vote Brexit ,#Out #Brexit
83,715651919109308421,103578232,2016-03-31 17:28,,Spirit of London,Facts hard to come by in Brexit debate.Well done  for requesting quantitative immigration figures based on NI numbers from ,#Brexit
84,715650868331298816,20166597,2016-03-31 17:23,,"Fulham, London, UK",Could BREXIT undo the English Football Premier League ?  bbc.co. 26 …,
85,715646686316662784,56494713,2016-03-31 17:07,,Wallasey,"if anything is going to prevent Brexit , it'll be the Premier League and the impact on signings it would have",
86,715642370256216064,2890941070,2016-03-31 16:50,,Whitstable,EU: Young people must not sit by as older generations let Britain sleepwalk into Brexit  via  EUReferendum,#EUReferendum
87,715635233215889409,1423699747,2016-03-31 16:21,,"Kendal, England"," Karen Brady has already tried scaremongering against Brexit I hope on June 23rd, all football fans show the EU the red card!",#Brexit
88,715629452236038144,2149265063,2016-03-31 15:58,"Yorkshire and The Humber, England",,   I certainly will. brexit letshaveagoonourown,#brexit #letshaveagoonourown
89,715628755448905728,3257067453,2016-03-31 15:56,,"London, England",Brexit campaigners accused of trying to exploit steel crisis  are_iOSApp_Other …,
90,715619600340291584,457117839,2016-03-31 15:19,,,UK BENEFITS ARE FUNDING FLASHY ROMANIAN MANSIONS. UKIP TORY EU Brexit  facebook.  …,#UKIP #TORY #EU #Brexit
91,715617165567635460,49313635,2016-03-31 15:10,,The Gambia,BBC Sport - EU referendum: Brexit could have 'big effect' on football  bbc. …,
92,715610894957481985,219370252,2016-03-31 14:45,,"Valley Forge, PA","What would "" Brexit "" mean for investors? Find out in this new AdvisorBlog : ",#AdvisorBlog
93,715607135116111872,25485248,2016-03-31 14:30,,London,Consumer confidence plummets as Brexit concerns ‘hit home’  marketingweek. sumer-confidence-plummets-as-brexit-concerns-hit-home … pic.twitter.,
94,715603686786015232,1928492846,2016-03-31 14:16,,OUT OF THE EU ?????????????, Brexit before we have to bail them out again,#Brexit
95,715594340056174593,311944675,2016-03-31 13:39,,Europe,"UK current account gap widens, fuelling fears of exposure from Brexit - ",
96,715591215803154433,272076747,2016-03-31 13:26,,,Fuck me! The EU NAZI giving it the works on their propaganda mouthpiece the BBC...apparently BREXIT will affect UK Football!! Lol FUCK OFF!!,
97,715589315892535297,1367963250,2016-03-31 13:19,,Soft Touch Britain,I added a video to a  playlist  UKIP: Llyr Powell - A Brexit Could Save The Welsh Steel Industry,
98,715581771996377088,1282992704,2016-03-31 12:49,,, Steel crisis (EU trade regulations are to blame) will make BREXIT far more likely!,#BREXIT
99,715578668983037952,2787061197,2016-03-31 12:37,,,EU referendum: London's millionaires bank on a Brexit because of immigration  immigration,#immigration
100,715571678726717443,237786778,2016-03-31 12:09,"Edinburgh, Scotland",Plymouth, plymouthherald.co. essman-UK-leave- … SW business boss calling Brexit     pic.twitter.,
101,715566261950873600,621837625,2016-03-31 11:47,,,"'If it ain't broke, don't fix it.' 'If it is broke, Brexit .' (Does that help at all?)",
102,715562634154737664,459390022,2016-03-31 11:33,,London," you should know by now that  don't do facts, if they did they'd brexit",#brexit
103,715560880113590274,2527090033,2016-03-31 11:26,,,Excellent op-ed on today  by first  DG Peter Sutherland on flawed arguments of Brexiteers on trading opportunities for UK post- Brexit,
104,715553261625937920,3342929843,2016-03-31 10:56,,,"Bellerin, Coquelin, Koscielny, Monreal:  squad could be affected by Brexit  pic.twitter.",#Brexit
105,715551820324737024,15513432,2016-03-31 10:50,,,"As MP for Port Talbot, I believe Brexit would be disastrous for British steel | Stephen Kinnock ",
106,715545621348884480,403353663,2016-03-31 10:25,,Brussels,What Brexit would really mean for British trade deals  ,#Brexit
107,715538249591230464,434525445,2016-03-31 09:56,,London,All this retrospective blame-gaming over lack of high import tariffs makes me want to tear my hair out. Also helping strengthen Brexit case,#Brexit
108,715533787082452993,19399038,2016-03-31 09:38,,Worldwide,Russians chip in to Brexit argument  p-in-to-brexit-argument-20160331 …,
109,715532920216227842,250745472,2016-03-31 09:35,,West Cumbria,The best thing about Brexit will be getting shot of these 2 idiots and the rest of their entourage . LeaveEU   …,#Brexit #LeaveEU
110,715527439607267328,2925107639,2016-03-31 09:13,,,"What  are saying today is not a disastrous day for UK steel, but Brexit will be! This is idiotic!   …",#Brexit
111,715524554601279488,220671535,2016-03-31 09:02,,London,Tackling the EU Leviathan Brexit  betteroffout. ckling-the-eu-empire-basic-critical-facts-on-the-eueurozone… pic.twitter.,#Brexit
112,715522216285315072,2550473757,2016-03-31 08:52,,"Lagos, Nigeria",Brexit could change Hamilton signings - Hamilton could be forced to change their signing policy should the UK v... ,
113,715518709213872128,3155505610,2016-03-31 08:38,,UK,Anti-Dumping Tariffs will not save UK Steel... UK Steel will still be stupidly expensive due to EU rules... BRExit,#BRExit
114,715513391264219136,3032331123,2016-03-31 08:17,,"Marbella, Valencia, La Zenia",What will the brexit mean for British expats across Europe?  takes a look:  expatforum. h-expats-already-feeling-stressed-over-future-of-eu-membership.html … pic.twitter.,#brexit
115,715513111365738497,3013595631,2016-03-31 08:16,,Wales,  is Merkel and Junckers pet poodle. Brexit,#Merkel #Junckers #Brexit
116,715509158179651585,4576968862,2016-03-31 08:00,,Worldwide,For  the EU is a dangerous organisation. Brexit Find out why here:  pic.twitter.,#Brexit
117,715504712628342785,14138785,2016-03-31 07:43,,"London, UK",Nearly half of voters believe David Cameron should resign if Britain votes for Brexit  telegraph.co.  … pic.twitter.,
118,715500781873405952,138944488,2016-03-31 07:27,,Canada,DTN Stock Market: Gilts withstand Brexit worries: Concerns about recession and negative yields outweigh politi... ,
119,715500178434723840,15804695,2016-03-31 07:25,,Somewhere ,Have you heard the term BREXIT ? Here's BREXIT 101  youtube. Ips2E …,
120,715494781393051650,86291560,2016-03-31 07:03,,"Darlington, England",StarNEnews Finance Chiefs Weigh Stance On Brexit Poll  starradionortheast.co.  …,#StarNEnews
121,715493631163891712,236873316,2016-03-31 06:59,,"Kent, UK","EU is an ‘intelligence colander’ and Brexit will stop terror leaking into UK, says Justice Minister  thesun.co.  …",
122,715488871824265216,4717936273,2016-03-31 06:40,,,MP Kate Hoey saying EU “regulations on energy production are killing our steel industry”. VoteLeave Brexit,#VoteLeave #Brexit
123,715485782316724227,4717936273,2016-03-31 06:27,,,Ukip leader Nigel Farage a big hit at Newport pro- Brexit rally  southwalesargus.co.  … Once again a uniting force go ,
124,715483386656083968,75820000,2016-03-31 06:18,,East,So the scare tactics start Brexit whufc if we leave the eu payet will not be able to play in the prem anymore! bbcnews,#Brexit #whufc #bbcnews
125,715477187042746368,36438261,2016-03-31 05:53,,"London, England",EU referendum: Brexit could have 'big effect' on football -  bbc. … yet another reason to vote in  strongerIn,#strongerIn
126,715476760955990016,1402975106,2016-03-31 05:52,,czech,"RT josephjett ""UPDATE 1-British current account deficit balloons, Osborne warns against EU "" Brexit "": * Osborn...  v…",
127,715469965130739712,8303022,2016-03-31 05:25,,Manchester,"The Saturday Economist on Brexit , we analyse the Business, Economic, Political and Social Arguments ",#Brexit
128,715466323363512320,420284703,2016-03-31 05:10,,,"UK consumer confidence lags on Brexit , eurozone woes - survey Read more:  mt5. 7-uk-consumer-confidence-lags-on-brexit-eurozone-woes---survey … pic.twitter.",
129,715464153973055488,361533010,2016-03-31 05:02,,London & Dubai ," welcomes GDP revision for both confirming UK fast growth, & ""exposing"" Brexit economic security ",#GDP #Brexit
130,715462392906391556,490665699,2016-03-31 04:55,,,Brexit would be a sovereignty 'own goal' -  - at the  conf  pic.twitter.,#Brexit
131,715456225530540032,3107686871,2016-03-31 04:30,,,Bill Clinton as right as ever. Prospect of post- Brexit borders & division between UK & RoI scary.   …,
132,715452342691180544,859612352,2016-03-31 04:15,,London,Renewables industry faces Brexit 'paradox': ,#Brexit
133,715448773170884608,4924248041,2016-03-31 04:00,"Brighton, England",England,"I CHALLENGE ANY REMAIN SUPPORTER TO GIVE ME A GENUINE REASON FOR STAYING IN THE EU THAT BREXIT CAN'T ACHIEVE OUTSIDE THE EU, ANY TAKERS ?",
134,715446746365689856,374141509,2016-03-31 03:52,,Eurasia,"Answer to Cameron' fears of ' Brexit : ""It will boost our economy and cut the cost of BMWs and even brie' - Economist  thesun.co.  …",
135,715444177660682240,1307870299,2016-03-31 03:42,,"London, England","To Hedge For Brexit , Sell  Not  - BofA Merrill  efxnews. dge-brexit-sell-eurusd-not-gbpusd-bofa-merrill …",
136,715438240640045056,2563656001,2016-03-31 03:19,,UK,Brexit campaigners have record of hostility to NHS say MPs -Govt must exempt NHS from TTIP  pic.twitter.,#Brexit
137,715436058650009600,326422406,2016-03-31 03:10,,"London, England",What impact will Brexit have on London fintech ? (  ) ,#Brexit #London #fintech
138,715433512069894145,26970590,2016-03-31 03:00,,London,British households save £200 per year thanks to EU free trade agreements - London School of Economics Brexit ,#Brexit
139,715431533335744514,1735247444,2016-03-31 02:52,,Bassingbourn,BBC Sport - EU referendum: Brexit could have 'big effect' on football  sounds a good plan and give English a chance,
140,715424720766832640,218805720,2016-03-31 02:25,,#Gloucestershire ,"Business Brexit support on the rise, statistics reveal  glosbiz eureferendum pic.twitter.",#glosbiz #eureferendum
141,715424229425082368,3208482538,2016-03-31 02:23,,,bbc5live football misses point on Brexit . Independence means UK could set it's own rules on which players come to UK and which don't.,#bbc5live #Brexit
142,715417443338952704,2228659594,2016-03-31 01:56,,"Screw Political Correctness, Forced Multiculturalism & Imposed Diversity!",The EU is the main artery to Britain for global mass migration. You are now competing with millions of sharp elbowed immigrants. Brexit,#Brexit
143,715415163730534400,340832183,2016-03-31 01:47,,Follow What Moves You,footballnews Brexit may have 'big effect' on football - BBC Sport's Matt Slater takes a look at how the landsc... ,#footballnews
144,715409259106684932,18406193,2016-03-31 01:23,,"Nigeria,Africa",Brexit may have 'big effect' on football: BBC Sport's Matt Slater takes a look at how the landsca...  Opetimistic,#Opetimistic
145,715401755219984385,39249965,2016-03-31 00:54,,"Midlands, UK",Brexit could cost British economy £100 billion - State of the State KS (subscription)  uk … pic.twitter.,#uk #
146,715396435609432065,326041216,2016-03-31 00:32,,Burnley (UK),Its a disaster. They are trying to keep a sinking ship afloat. brexit   …,#brexit
147,715371355231887361,328484372,2016-03-30 22:53,,GREAT BRITAIN ,Brexit GO GO LeaveEU Britain branded one of the WORST countries in Europe for 'nanny state' meddling ,#Brexit #GO #GO #LeaveEU
148,715340154219732993,384177197,2016-03-30 20:49,,"Bogota, Colombia",Analysis of  how Brexit threatens London as financial hub. However camp who wants to leave EU rises  -endangers-londons-status-as-europes-global-financial-hub/.Vvxzj_RULsI.twitter …,#Brexit #London #
149,715325327455698945,257531308,2016-03-30 19:50,,uk,Helped turn Libya into ungovernable terrorist haven! Says we would be safer in EU ! Trust his judgement? Brexit pic.twitter.,#EU #Brexit
150,715315032729452544,630229336,2016-03-30 19:09,,"Liverpool, England",UEFA are so incompetent that they make the prospect of Brexit rather appealing,#Brexit
151,715307591161741316,340567327,2016-03-30 18:39,,,The people who say we should bail out the steel industry want to remain in the same system of idiots Brexit,#Brexit
152,715303347172065281,262240503,2016-03-30 18:23,,,Whatever Mr Putin wants can wait - the priority is Brexit   …,
153,715293229256671232,14711140,2016-03-30 17:42,,"London, UK"," "" Brexit would mean 10 years negotiating to get at best not quite the benefits we have now. At worst eternal recession.""",
154,715287901072916485,191022981,2016-03-30 17:21,, Bristol,Ok how long until the vote leave campaign will start blaming the TATA steel crisis on the EU? brexit,#brexit
155,715284604396171265,1149258061,2016-03-30 17:08,,,Clinton tells audience Northern Ireland would really be ' whacked' by Brexit .   …,
156,715276746271100929,20030073,2016-03-30 16:37,,UK,We give MILLIONS to India in Foreign Aid as they put Brits out of work! VoteLeave Brexit Euref EUreferendum   …,#VoteLeave #Brexit #Euref #EUreferendum
157,715268763097104384,90375332,2016-03-30 16:05,,United Kingdom,Goldman Sachs warns that Brexit could cost sterling 20% of its value sme business ,#sme #business
158,715260189029634050,570366162,2016-03-30 15:31,,"Beaconsfield, South Bucks.","For all pro- EU lefties who want to save the UK steel industry by nationalising it, here's the bad news:  leftfutures. bership-means-no-renationalisation… Brexit",#EU #Brexit
159,715259863492767744,2360884730,2016-03-30 15:30,,,Nicky Morgan: Brexit could harm pupils&039; language-learning opportunities - Schools Week morgan  73 …,#039 #morgan
160,715250890349875200,268447012,2016-03-30 14:54,,"Hadleigh, Suffolk",  EU regulations don't allow nationalisation of industry Brexit,#Brexit
161,715243914886836224,19899606,2016-03-30 14:26,,UK,"A Nation can accept immigrants who bring skills, integrate & accept its laws & traditions. That is NOT the deal on offer so we must brexit",#brexit
162,715240217041629184,188673275,2016-03-30 14:12,,"London, England",Reality Check: Could Brexit be negotiated in two years?  bbc.co. cs-eu-referendum-35926576 …,
163,715234070364561415,198782021,2016-03-30 13:47,,"Amsterdam, The Netherlands",RT business: Property prices in top London areas fall for 3rd quarter in a row as Brexit fears hit sales  https://…,#Brexit
164,715228932027637760,531612461,2016-03-30 13:27,,ENGLAND,1.6 million migrants from the EU settle in Britain  via  Brexit VoteLeave LeaveEU,#Brexit #VoteLeave #LeaveEU
165,715226531925204993,1125937411,2016-03-30 13:17,,Southampton/ Isle of Wight," Yes, the EU want us weak and totally dependent.... And Cameron, Corbyn will let it go on. Brexit",#Brexit
166,715220376138153985,294572222,2016-03-30 12:53,,manchester,"Britain could act unilaterally to protect its steel industry, if it was outside of the European Union. Brexit",#Brexit
167,715215388213190656,69043117,2016-03-30 12:33,,"London, England","I agree with Chipperfield"" Brexit would isolate us"" What do you think?  architectsjournal.co. eld-brexit-would-isolate-.Vvv_G4fzyBA.twitter …    ",#
168,715210979374735360,1618325365,2016-03-30 12:16,,,"Wonder if ever-so-concerned friend-of-working man  will tell Port Talbot, EU blocks raising chinky steel tariffs? sshh! Brexit",#Brexit
169,715204350252068864,91587423,2016-03-30 11:49,,UK,EU pensioner income down 11pc as Brexit vote adds to expat woes – maybe soaring demand for bus... ,
170,715202072363331585,1598079415,2016-03-30 11:40,,"St Albans, Hertfordshire",How a brexit could affect the hospitality industry from  ,#hospitality
171,715196381011558401,964362996,2016-03-30 11:17,,,So countries that don't produce steel in the EU will not let those that do produce steel protect their workers and industries. Brexit,#Brexit
172,715191550725197828,29191089,2016-03-30 10:58,,London,"Will Brexit mean a Brit expat exodus? No Guardian, Brexit doesnt mean anybody is being repatriated. Next question. ",
173,715187822597169152,19646942,2016-03-30 10:43,,"Uppingham, England",DECC Urged Energy Firms To Echo Brexit Alarm - Yahoo Finance UK  d-energy-firms-echo-165935456.html … via ,
174,715184482635096065,713306152,2016-03-30 10:30,,England,An analogy of the StrongerIn StrongerTogether argument. Time for something new Brexit pic.twitter.,#StrongerIn #StrongerTogether #Brexit
175,715180543164432387,370255003,2016-03-30 10:15,,UK,Nicky Morgan thinks young people won't be able to go interailing? How do Americans and Australians do it now? Brexit,#Brexit
